Condition,BlockType,FromSeq,LatinBalance,TLeft,TRight,NumRotations,CLine,NCLine,TimeToComplete
C,L,7,7,3,0,4,0,0,8.018987
C,I,7,7,5,0,1,0,0,15.70312
C,S,7,7,2,2,1,0,0,23.77904
C,I,7,7,2,6,3,0,0,31.44988
C,J,7,7,2,0,3,0,0,39.13473
C,S,7,7,2,3,1,0,0,46.8334
C,Z,7,7,0,2,9,0,0,54.964
C,O,7,7,1,3,0,0,0,62.23148
C,T,7,7,3,0,2,1,1,70.33089
C,I,7,7,0,4,1,0,1,76.79578
C,S,7,7,1,2,1,0,1,84.06137
C,Z,7,7,0,2,7,0,1,91.34259
C,I,7,7,1,4,1,0,1,98.20569
C,Z,7,7,1,0,8,1,2,106.2943
C,T,7,7,3,1,5,0,2,112.3646
C,S,7,7,1,6,2,0,2,118.824
C,Z,7,7,0,1,1,0,2,124.8792
C,J,7,7,4,0,4,0,2,130.1265
C,T,7,7,0,1,3,0,2,135.3929
C,I,7,7,0,4,1,0,2,140.249
C,Z,7,7,0,2,3,0,2,145.4965
C,O,7,7,2,1,1,0,2,150.7607
C,Z,7,7,1,1,1,0,2,155.606
C,T,7,7,2,1,1,0,2,160.0459
C,L,7,7,0,0,2,0,2,163.2764
C,O,7,7,2,3,0,0,2,166.9373
C,J,7,7,4,1,1,0,2,169.765
C,L,7,7,1,0,1,0,2,170.9758
C,O,7,7,1,0,0,0,2,172.186
C,I,7,7,0,0,0,0,2,173.4248
C,T,7,7,0,0,0,0,2,181.5272
C,S,8,7,0,5,4,0,0,7.976937
C,T,8,7,0,2,4,0,0,16.05112
C,S,8,7,0,2,2,0,0,23.73628
C,Z,8,7,4,0,9,0,0,31.82112
C,T,8,7,4,0,1,0,0,39.12027
C,O,8,7,0,4,0,0,0,46.40053
C,J,8,7,1,0,3,0,0,54.08126
C,S,8,7,0,3,1,0,0,60.9494
C,Z,8,7,4,0,0,0,0,67.40991
C,O,8,7,3,1,0,1,1,75.49902
C,S,8,7,2,0,0,0,1,81.95856
C,Z,8,7,0,3,0,0,1,88.82267
C,O,8,7,0,0,0,0,1,95.68623
C,L,8,7,0,4,3,1,2,102.9666
C,S,8,7,2,1,4,0,2,109.0223
C,Z,8,7,0,3,1,0,2,115.4825
C,L,8,7,1,0,2,0,2,120.7297
C,I,8,7,5,0,3,0,2,126.8157
C,T,8,7,0,4,2,0,2,132.0772
C,Z,8,7,0,1,1,0,2,137.3256
C,S,8,7,0,1,2,0,2,142.5735
C,L,8,7,2,1,2,0,2,147.0151
C,T,8,7,1,1,2,0,2,150.6482
C,T,8,7,0,4,1,0,2,155.1026
C,S,8,7,0,4,1,0,2,158.7377
C,J,8,7,3,1,2,0,2,162.3835
C,L,8,7,0,0,6,0,2,164.8076
C,J,8,7,0,0,0,0,2,166.4228
C,T,8,7,0,0,0,0,2,167.6338
C,Z,8,7,0,0,0,0,2,175.7503
C,S,6,7,0,5,1,0,0,7.879384
C,T,6,7,0,2,1,0,0,15.57736
C,S,6,7,0,5,1,0,0,22.84455
C,I,6,7,1,3,1,0,0,29.72309
C,O,6,7,2,2,0,0,0,37.81166
C,J,6,7,2,1,3,0,0,45.92955
C,S,6,7,0,1,1,0,0,53.19606
C,T,6,7,4,0,1,0,0,60.86662
C,O,6,7,3,0,0,0,0,68.13415
C,J,6,7,3,0,2,1,1,77.04539
C,O,6,7,3,2,0,0,1,83.5044
C,J,6,7,0,3,2,0,1,90.38152
C,J,6,7,4,0,3,0,1,97.66278
C,I,6,7,0,1,1,0,1,104.5263
C,L,6,7,1,0,3,1,2,112.211
C,Z,6,7,1,3,5,0,2,118.2815
C,I,6,7,0,0,1,0,2,125.1584
C,L,6,7,2,1,6,0,2,130.406
C,T,6,7,0,2,2,0,2,135.6555
C,S,6,7,0,5,1,0,2,140.9047
C,I,6,7,5,0,3,0,2,146.9874
C,S,6,7,0,0,1,0,2,152.2901
C,O,6,7,0,2,0,1,3,158.7635
C,S,6,7,0,1,1,0,3,164.0148
C,Z,6,7,4,0,3,0,3,169.2629
C,I,6,7,3,0,1,0,3,174.5101
C,L,6,7,0,3,5,0,3,178.5491
C,J,6,7,1,4,3,0,3,182.9898
C,T,6,7,1,1,2,0,3,186.6239
C,J,6,7,4,0,7,0,3,191.064
C,T,6,7,3,1,2,0,3,193.8914
C,L,6,7,1,3,2,0,3,196.7722
C,J,6,7,0,4,3,0,3,199.5995
C,I,6,7,1,0,2,0,3,202.4508
C,O,6,7,1,1,0,0,3,204.8758
C,O,6,7,2,0,0,0,3,206.0869
C,L,6,7,0,0,0,0,3,214.2171
A,I,1,7,5,0,1,0,0,7.545305
A,T,1,7,4,0,1,0,0,13.60263
A,I,1,7,6,2,1,0,0,21.31461
A,O,1,7,3,1,0,0,0,29.4164
A,S,1,7,0,5,1,0,0,37.49172
A,O,1,7,2,0,0,0,0,44.78654
A,I,1,7,1,0,1,0,0,52.45616
A,T,1,7,0,2,5,0,0,60.15635
A,Z,1,7,2,4,5,0,0,67.47818
A,S,1,7,0,3,3,0,0,74.35701
A,Z,1,7,1,4,3,0,0,80.84305
A,J,1,7,1,1,2,0,0,87.31847
A,I,1,7,0,4,1,0,0,94.19224
A,L,1,7,0,2,5,0,0,99.05407
A,S,1,7,1,1,4,0,0,105.5697
A,T,1,7,2,0,2,0,0,111.2359
A,O,1,7,3,2,0,1,1,118.1
A,J,1,7,0,2,7,0,1,123.7515
A,J,1,7,0,3,2,0,1,129.4184
A,T,1,7,1,1,5,0,1,133.8596
A,S,1,7,1,1,3,0,1,138.7035
A,J,1,7,4,0,4,0,1,144.3604
A,T,1,7,3,2,2,0,1,148.0182
A,Z,1,7,0,1,6,0,1,152.056
A,J,1,7,0,1,3,0,1,155.6897
A,I,1,7,3,0,1,0,1,158.5166
A,T,1,7,1,0,2,0,1,160.5315
A,S,1,7,0,2,0,0,1,161.7438
A,O,1,7,4,0,1,0,1,169.9436
A,L,1,7,1,1,0,0,1,178.0181
A,J,1,7,0,1,0,0,1,186.1055
A,I,1,7,1,4,1,0,1,193.7771
A,L,1,7,3,0,1,0,1,200.6397
A,J,1,7,3,0,1,0,1,208.3106
A,O,1,7,0,2,0,0,1,215.9948
A,J,1,7,1,0,1,0,1,223.2634
A,I,1,7,0,4,1,0,1,230.948
A,L,1,7,0,5,1,2,3,239.037
A,Z,1,7,1,1,3,0,3,246.3188
A,S,1,7,3,4,3,0,3,252.7914
A,T,1,7,2,0,3,0,3,260.4913
A,J,1,7,1,4,7,1,4,268.9711
A,Z,1,7,5,2,4,0,4,276.2374
A,T,1,7,5,1,1,0,4,282.6979
A,Z,1,7,5,1,2,0,4,289.1847
A,O,1,7,4,0,0,0,4,294.4292
A,Z,1,7,4,2,2,0,4,300.4897
A,O,1,7,5,3,0,0,4,305.3477
A,T,1,7,2,3,3,0,4,311.8359
A,J,1,7,2,0,4,0,4,315.8741
A,O,1,7,4,4,0,0,4,321.5262
A,L,1,7,0,5,7,0,4,327.1787
A,O,1,7,3,2,0,0,4,330.8114
A,S,1,7,2,0,1,0,4,334.0419
A,O,1,7,0,3,6,0,4,338.8861
A,Z,1,7,2,0,0,0,4,341.7139
A,L,1,7,0,5,3,0,4,345.7629
A,S,1,7,2,2,1,0,4,348.5904
A,I,1,7,0,2,1,0,4,351.4154
A,Z,1,7,2,0,0,0,4,353.0302
A,I,1,7,1,1,0,0,4,354.2422
A,L,1,7,0,0,0,0,4,362.3455
A,T,5,7,5,1,1,0,0,7.547922
A,Z,5,7,2,3,5,0,0,15.63636
A,J,5,7,3,2,1,0,0,23.72497
A,L,5,7,4,2,3,0,0,30.99229
A,I,5,7,4,1,1,0,0,38.66343
A,O,5,7,1,0,0,0,0,46.35861
A,I,5,7,1,4,1,0,0,54.06067
A,T,5,7,0,2,2,0,0,60.92181
A,L,5,7,0,0,1,0,0,67.39798
A,S,5,7,0,0,1,0,0,73.46848
A,T,5,7,2,2,1,0,0,78.31279
A,L,5,7,2,4,0,0,0,84.79955
A,S,5,7,5,3,1,0,0,91.25958
A,J,5,7,0,2,1,0,0,97.76083
A,L,5,7,1,5,5,0,0,103.0107
A,S,5,7,3,1,1,0,0,108.7047
A,T,5,7,3,2,1,0,0,113.1443
A,S,5,7,4,3,0,0,0,116.3762
A,I,5,7,0,4,1,0,0,124.0471
A,O,5,7,2,3,0,2,2,130.5072
A,Z,5,7,1,1,0,0,2,134.9456
A,I,5,7,0,4,1,0,2,141.8103
A,L,5,7,0,5,1,1,3,148.7142
A,S,5,7,0,2,1,0,3,153.1581
A,J,5,7,2,0,1,0,3,157.207
A,S,5,7,2,4,1,0,3,161.2464
A,Z,5,7,4,0,1,0,3,165.6876
A,J,5,7,3,0,3,0,3,169.3215
A,L,5,7,0,3,1,0,3,171.7705
A,S,5,7,0,5,1,0,3,177.0197
A,Z,5,7,0,0,0,0,3,178.6479
A,L,5,7,0,1,0,0,3,179.8604
A,O,5,7,0,0,0,0,3,187.9358
A,I,2,7,0,4,1,0,0,7.4765
A,S,2,7,0,5,1,0,0,13.94969
A,T,2,7,4,0,1,0,0,21.62071
A,J,2,7,3,0,1,0,0,29.6954
A,L,2,7,1,7,3,0,0,34.95766
A,O,2,7,0,3,0,0,0,43.03308
A,T,2,7,0,1,0,0,0,51.13456
A,Z,2,7,1,0,1,0,0,58.8186
A,L,2,7,2,0,5,0,0,65.68203
A,J,2,7,4,0,3,0,0,72.60227
A,L,2,7,0,0,4,0,0,79.46562
A,T,2,7,0,2,2,0,0,85.92484
A,S,2,7,2,0,4,0,0,91.59225
A,O,2,7,2,0,0,0,0,97.66122
A,T,2,7,1,0,0,0,0,103.3266
A,L,2,7,1,3,0,0,0,109.3833
A,Z,2,7,5,0,1,0,0,114.6329
A,I,2,7,0,2,1,0,0,120.2983
A,O,2,7,0,4,1,1,1,126.3549
A,I,2,7,0,0,1,0,1,132.0333
A,O,2,7,2,0,0,1,2,138.9084
A,L,2,7,2,0,2,0,2,143.7568
A,Z,2,7,5,0,1,0,2,148.198
A,L,2,7,0,1,3,0,2,153.4591
A,J,2,7,0,2,3,0,2,159.5168
A,I,2,7,1,5,1,2,4,165.5736
A,L,2,7,0,2,1,0,4,170.8221
A,O,2,7,2,1,0,0,4,176.0841
A,L,2,7,0,3,2,0,4,180.1214
A,O,2,7,2,1,0,0,4,184.5751
A,I,2,7,0,3,1,0,4,189.4345
A,Z,2,7,5,0,1,0,4,193.8769
A,J,2,7,0,3,0,0,4,197.5091
A,Z,2,7,0,3,0,0,4,200.3372
A,O,2,7,1,2,0,0,4,204.0242
A,I,2,7,3,0,1,0,4,208.8708
A,Z,2,7,1,2,1,1,5,213.3253
A,S,2,7,3,0,1,0,5,216.9593
A,L,2,7,1,0,1,0,5,220.6199
A,I,2,7,1,0,1,0,5,224.2542
A,S,2,7,3,0,1,0,5,227.4978
A,I,2,7,0,0,1,0,5,230.324
A,Z,2,7,0,0,1,0,5,231.9391
A,L,2,7,1,1,3,0,5,235.5862
A,S,2,7,1,0,0,0,5,238.0097
A,J,2,7,0,0,0,0,5,246.0843
A,J,4,7,4,0,0,0,0,7.89568
A,S,4,7,4,1,1,0,0,15.56594
A,I,4,7,0,4,1,0,0,23.24986
A,T,4,7,1,1,0,0,0,31.33876
A,O,4,7,3,1,0,0,0,39.02438
A,I,4,7,0,3,1,0,0,46.69682
A,S,4,7,0,1,1,0,0,54.39402
A,I,4,7,1,5,1,0,0,60.4501
A,J,4,7,3,0,0,0,0,67.34211
A,Z,4,7,5,0,1,0,0,73.81457
A,T,4,7,1,0,0,0,0,80.28869
A,L,4,7,2,0,2,0,0,85.5397
A,I,4,7,0,3,1,0,0,91.59389
A,S,4,7,1,1,1,0,0,97.66397
A,L,4,7,3,0,1,0,0,102.1182
A,Z,4,7,3,0,5,0,0,107.368
A,O,4,7,0,2,0,0,0,115.4696
A,Z,4,7,4,0,1,2,2,121.9301
A,T,4,7,2,2,3,0,2,126.3713
A,L,4,7,5,3,0,0,2,130.4516
A,O,4,7,0,2,0,0,2,138.5523
A,Z,4,7,1,0,1,1,3,143.8012
A,L,4,7,1,0,0,0,3,148.2422
A,O,4,7,3,4,0,0,3,155.9274
A,J,4,7,0,1,3,0,3,159.157
A,L,4,7,0,3,1,0,3,160.3681
A,I,4,7,0,2,0,0,3,161.5793
A,J,4,7,0,0,0,0,3,169.6534
A,I,3,7,5,1,2,0,0,8.31401
A,T,3,7,1,1,3,0,0,15.98343
A,O,3,7,0,1,0,0,0,24.05714
A,Z,3,7,3,0,1,0,0,31.72811
A,J,3,7,0,2,5,0,0,39.80338
A,I,3,7,0,4,1,0,0,47.48814
A,Z,3,7,4,1,1,1,1,55.96676
A,J,3,7,0,3,3,0,1,64.04172
A,T,3,7,0,4,4,0,1,70.90552
A,J,3,7,1,1,1,0,1,78.59022
A,S,3,7,0,5,1,0,1,85.05025
A,I,3,7,5,0,1,0,1,92.73513
A,J,3,7,0,1,1,0,1,99.19466
A,Z,3,7,4,1,1,0,1,105.6543
A,I,3,7,5,1,1,0,1,113.3245
A,L,3,7,3,0,1,2,3,121.3996
A,O,3,7,0,0,0,0,3,129.5017
A,S,3,7,0,5,1,2,5,137.9944
A,Z,3,7,4,0,1,0,5,145.6654
A,J,3,7,5,0,1,0,5,152.5844
A,L,3,7,0,2,4,0,5,160.2558
A,O,3,7,0,0,0,1,6,169.5415
A,S,3,7,0,5,1,2,8,178.4245
A,Z,3,7,4,2,4,0,8,186.5549
A,L,3,7,0,3,5,0,8,194.2529
A,I,3,7,0,0,1,0,8,201.9341
A,L,3,7,0,1,3,1,9,210.8177
A,T,3,7,0,5,3,0,9,217.6818
A,S,3,7,0,1,2,0,9,224.95
A,O,3,7,1,1,0,0,9,231.0625
A,J,3,7,3,2,4,0,9,236.3117
A,T,3,7,0,4,1,0,9,242.3678
A,J,3,7,0,3,2,0,9,248.4374
A,T,3,7,1,1,1,0,9,252.8782
A,J,3,7,5,3,0,0,9,256.9168
A,L,3,7,3,0,2,0,9,263.779
A,T,3,7,2,4,2,0,9,268.2203
A,I,3,7,6,3,1,0,9,275.8895
A,J,3,7,4,0,4,0,9,281.9435
A,O,3,7,2,3,0,0,9,285.1765
A,L,3,7,3,1,1,0,9,290.4245
A,S,3,7,2,2,1,0,9,293.2528
A,O,3,7,1,5,0,0,9,298.1244
A,I,3,7,6,1,1,0,9,302.9698
A,J,3,7,3,0,0,0,9,305.0027
A,Z,3,7,0,3,0,0,9,309.0404
A,L,3,7,0,4,1,0,9,311.8638
A,O,3,7,0,1,0,0,9,314.6925
A,I,3,7,0,1,1,0,9,316.3076
A,L,3,7,0,0,0,0,9,317.922
A,I,3,7,0,0,0,0,9,319.1608
A,S,3,7,0,0,0,0,9,327.25

