Condition,BlockType,FromSeq,LatinBalance,TLeft,TRight,NumRotations,CLine,NCLine,TimeToComplete
A,I,3,3,4,0,0,0,0,8.155851
A,T,3,3,0,4,0,0,0,16.23084
A,O,3,3,1,2,0,0,0,24.37797
A,Z,3,3,1,0,1,0,0,32.06325
A,J,3,3,0,3,2,0,0,40.15259
A,I,3,3,0,1,1,0,0,47.01477
A,Z,3,3,2,1,1,0,0,53.90599
A,J,3,3,4,0,0,0,0,61.62032
A,T,3,3,2,1,1,0,0,67.67513
A,J,3,3,4,0,2,0,0,75.45886
A,S,3,3,2,1,0,0,0,81.11035
A,I,3,3,0,4,1,0,0,87.57072
A,J,3,3,0,2,2,0,0,94.02841
A,Z,3,3,2,2,1,0,0,99.68033
A,I,3,3,1,0,1,0,0,104.9312
A,L,3,3,3,0,1,0,0,109.7757
A,O,3,3,2,0,0,0,0,114.6202
A,S,3,3,3,0,1,0,0,119.0751
A,Z,3,3,3,0,0,0,0,123.1119
A,J,3,3,2,2,2,0,0,127.9999
A,L,3,3,0,3,0,0,0,132.8868
A,O,3,3,0,4,0,0,0,137.7859
A,S,3,3,0,5,0,0,0,141.4202
A,Z,3,3,0,2,3,0,0,145.0794
A,L,3,3,0,1,1,0,0,148.353
A,I,3,3,1,0,0,0,0,151.1801
A,L,3,3,2,1,1,0,0,154.0621
A,T,3,3,1,0,1,0,0,156.5265
A,S,3,3,1,0,1,0,0,158.5454
A,O,3,3,0,0,0,0,0,160.1601
A,J,3,3,0,1,0,0,0,161.3854
A,T,3,3,0,0,0,0,0,169.5154
A,J,4,3,4,0,0,0,0,8.044962
A,S,4,3,1,0,2,0,0,16.12165
A,I,4,3,2,2,0,0,0,24.64174
A,T,4,3,0,5,3,0,0,32.31227
A,O,4,3,2,4,0,0,0,39.99777
A,I,4,3,1,4,1,0,0,46.86101
A,S,4,3,2,3,1,0,0,54.65693
A,I,4,3,0,4,1,0,0,61.13101
A,J,4,3,5,0,1,0,0,68.41093
