Condition,BlockType,FromSeq,LatinBalance,TLeft,TRight,NumRotations,CLine,NCLine,TimeToComplete
B,S,4,8R,0,1,0,0,0,250.9426
B,I,4,8R,2,0,1,0,0,252.974
B,L,4,8R,1,0,0,0,0,254.1865
B,S,4,8R,0,0,0,0,0,262.2881
B,S,8,8R,1,4,4,0,0,8.004834
B,T,8,8R,8,6,0,0,0,16.10855
B,S,8,8R,3,2,3,0,0,23.40347
B,Z,8,8R,1,2,3,0,0,31.12867
B,T,8,8R,1,4,5,0,0,37.99328
B,O,8,8R,1,0,0,0,0,45.66497
B,J,8,8R,1,0,0,0,0,52.5676
B,S,8,8R,3,1,1,0,0,59.08371
B,Z,8,8R,2,0,3,0,0,65.14083
B,O,8,8R,1,1,0,0,0,71.6004
B,S,8,8R,1,3,1,0,0,77.67168
B,Z,8,8R,0,4,3,0,0,84.22837
B,O,8,8R,2,1,1,0,0,88.68377
B,L,8,8R,0,6,3,0,0,93.54044
B,S,8,8R,0,2,1,0,0,98.79183
B,Z,8,8R,0,1,3,0,0,102.8281
B,L,8,8R,3,0,1,0,0,107.6719
B,I,8,8R,0,1,1,0,0,110.0946
B,T,8,8R,3,0,1,0,0,114.5497
B,Z,8,8R,0,0,0,0,0,115.7611
B,S,8,8R,0,0,0,0,0,116.973
B,L,8,8R,0,0,0,0,0,125.0487
B,I,1,8R,4,0,0,0,0,8.311818
B,T,1,8R,4,0,1,0,0,15.57868
B,I,1,8R,3,0,0,0,0,23.65403
B,O,1,8R,5,3,0,0,0,30.94855
B,S,1,8R,3,0,1,0,0,37.84081
B,O,1,8R,2,0,0,0,0,44.29959
B,I,1,8R,5,0,1,0,0,49.54874
B,T,1,8R,1,2,4,0,0,57.62341
B,Z,1,8R,0,2,3,0,0,65.3065
B,S,1,8R,0,3,4,0,0,72.20174
B,Z,1,8R,4,0,1,0,0,78.25664
B,J,1,8R,3,0,3,0,0,83.51894
B,I,1,8R,1,1,1,0,0,89.57436
B,L,1,8R,0,1,1,0,0,94.41954
B,S,1,8R,0,4,1,0,0,100.8779
B,T,1,8R,0,3,3,0,0,105.3204
B,O,1,8R,4,0,0,0,0,109.3572
B,J,1,8R,1,2,1,0,0,112.9916
B,J,1,8R,2,1,0,0,0,117.4318
B,T,1,8R,0,1,1,0,0,120.6636
B,S,1,8R,0,2,1,0,0,123.5299
B,J,1,8R,3,0,1,0,0,127.1642
B,T,1,8R,2,0,1,0,0,129.1826
B,Z,1,8R,2,0,0,0,0,131.214
B,J,1,8R,1,1,0,0,0,132.8291
B,I,1,8R,0,1,0,0,0,134.4458
B,T,1,8R,1,0,0,0,0,135.6575
B,S,1,8R,0,0,0,0,0,143.7319
B,L,7,8R,3,0,1,0,0,7.725911
B,I,7,8R,6,1,1,0,0,14.1863
B,S,7,8R,3,1,1,0,0,22.26104
B,I,7,8R,4,0,1,0,0,28.72071
B,J,7,8R,1,0,3,0,0,36.81021
B,S,7,8R,1,4,3,0,0,44.95408
B,Z,7,8R,3,0,1,0,0,52.22161
B,O,7,8R,4,0,0,0,0,57.66128
B,T,7,8R,2,0,1,0,0,63.82935
B,I,7,8R,3,2,1,0,0,70.31798
B,S,7,8R,1,0,1,0,0,75.9715
B,Z,7,8R,1,1,3,0,0,81.24746
B,I,7,8R,2,2,1,0,0,88.11192
B,Z,7,8R,1,0,1,0,0,92.55219
B,T,7,8R,1,3,3,0,0,98.2184
B,S,7,8R,2,1,1,0,0,103.0919
B,Z,7,8R,1,3,3,0,0,110.7631
B,J,7,8R,2,0,1,0,0,114.4255
B,T,7,8R,2,4,1,0,0,118.8641
B,I,7,8R,5,0,1,0,0,122.9012
B,Z,7,8R,4,0,1,0,0,126.9398
B,O,7,8R,4,0,0,0,0,129.7793
B,Z,7,8R,0,3,3,0,0,135.864
B,T,7,8R,0,1,3,0,0,138.4117
B,L,7,8R,0,1,0,0,0,140.0267
B,O,7,8R,1,0,0,0,0,141.2371
B,J,7,8R,0,0,0,0,0,149.3811
B,I,2,8R,4,6,0,0,0,8.238297
B,S,2,8R,0,2,0,0,0,16.31668
B,T,2,8R,0,4,0,0,0,24.00077
B,J,2,8R,4,1,4,0,0,31.66822
B,L,2,8R,1,4,0,0,0,39.00508
B,O,2,8R,0,1,0,0,0,45.87137
B,T,2,8R,0,5,3,0,0,52.78965
B,Z,2,8R,0,2,2,0,0,59.65569
B,L,2,8R,1,1,0,0,0,67.35388
B,J,2,8R,4,0,3,0,0,75.44229
B,L,2,8R,3,0,1,2,2,83.93504
B,T,2,8R,3,4,1,0,2,89.99132
B,S,2,8R,1,1,0,0,2,98.16307
B,O,2,8R,0,4,0,1,3,106.8231
B,T,2,8R,3,1,1,0,3,114.5084
B,L,2,8R,3,1,3,1,4,123.4463
B,Z,2,8R,3,5,3,0,4,129.9194
B,I,2,8R,3,2,1,0,4,137.6018
B,O,2,8R,0,4,0,1,5,146.2224
B,I,2,8R,3,1,1,0,5,153.9335
B,O,2,8R,2,6,0,1,6,162.0498
B,L,2,8R,2,1,3,0,6,169.7918
B,Z,2,8R,2,3,1,0,6,177.1654
B,L,2,8R,0,1,0,0,6,184.0615
B,J,2,8R,4,0,3,0,6,191.7745
B,I,2,8R,3,0,1,0,6,198.2366
B,L,2,8R,1,6,3,1,7,205.5153
B,O,2,8R,4,0,0,0,7,212.3933
B,L,2,8R,2,0,0,0,7,218.1165
B,O,2,8R,1,0,0,0,7,225.1433
B,I,2,8R,1,1,1,1,8,233.2205
B,Z,2,8R,6,1,1,0,8,238.9409
B,J,2,8R,2,0,1,0,8,245.4032
B,Z,2,8R,5,0,1,0,8,250.2981
B,O,2,8R,0,3,0,0,8,255.9819
B,I,2,8R,1,2,1,0,8,262.4838
B,Z,2,8R,4,0,1,0,8,266.5218
B,S,2,8R,3,2,1,0,8,272.1869
B,L,2,8R,2,2,1,0,8,276.6466
B,I,2,8R,0,4,1,0,8,283.1178
B,S,2,8R,0,5,1,1,9,289.9814
B,I,2,8R,0,0,1,0,9,295.6875
B,Z,2,8R,3,2,1,0,9,300.559
B,L,2,8R,0,4,4,0,9,305.0311
B,S,2,8R,0,5,1,0,9,309.0791
B,J,2,8R,4,0,2,0,9,312.3117
B,O,2,8R,1,0,0,0,9,316.3618
B,J,2,8R,0,1,2,0,9,320.8033
B,T,2,8R,0,3,2,0,9,323.6409
B,Z,2,8R,1,0,0,0,9,326.9013
B,O,2,8R,0,3,0,0,9,329.3371
B,S,2,8R,2,0,0,0,9,331.357
B,J,2,8R,1,0,0,0,9,333.7899
B,T,2,8R,0,2,2,0,9,335.8164
B,Z,2,8R,0,1,0,0,9,337.0355
B,I,2,8R,0,1,0,0,9,338.2482
B,O,2,8R,0,0,0,0,9,346.4897

