Condition,BlockType,FromSeq,LatinBalance,TLeft,TRight,NumRotations,CLine,NCLine,TimeToComplete
B,I,3,5R,1,0,0,0,0,8.307896
B,T,3,5R,0,0,0,0,0,15.98254
B,O,3,5R,1,1,0,0,0,22.84382
B,Z,3,5R,2,1,0,0,0,28.90244
B,J,3,5R,2,0,1,0,0,34.15047
B,I,3,5R,2,0,0,0,0,38.59138
B,Z,3,5R,2,1,0,0,0,42.2248
B,J,3,5R,1,0,0,0,0,45.05016
B,T,3,5R,1,0,0,0,0,47.06983
B,J,3,5R,1,0,0,0,0,48.6849
B,S,3,5R,0,0,0,0,0,56.80001
B,S,8,5R,1,2,0,0,0,7.879931
B,T,8,5R,1,1,0,0,0,15.14773
B,S,8,5R,0,1,0,0,0,21.6071
B,Z,8,5R,2,1,0,0,0,27.25858
B,T,8,5R,1,0,0,0,0,32.10373
B,O,8,5R,2,0,0,0,0,36.14157
B,J,8,5R,2,0,0,0,0,39.37112
B,S,8,5R,0,1,0,0,0,42.19786
B,Z,8,5R,1,0,0,0,0,44.21666
B,O,8,5R,1,0,0,0,0,45.42606
B,S,8,5R,0,0,0,0,0,53.50164
B,I,2,5R,1,0,0,0,0,8.214225
B,S,2,5R,0,1,0,0,0,15.88518
B,T,2,5R,0,0,0,0,0,22.74896
B,J,2,5R,2,1,0,0,0,28.80502
B,L,2,5R,0,1,1,0,0,34.05306
B,O,2,5R,1,0,0,0,0,38.49433
B,T,2,5R,2,1,0,0,0,42.1266
B,Z,2,5R,1,0,0,0,0,45.35798
B,L,2,5R,0,0,0,0,0,47.78035
B,J,2,5R,2,0,0,0,0,49.39548
B,L,2,5R,0,0,0,0,0,50.60662
B,T,2,5R,0,0,0,0,0,58.68153
D,I,1,5R,1,0,0,0,0,8.213578
D,T,1,5R,0,0,0,0,0,15.88494
D,I,1,5R,2,0,0,0,0,23.15183
D,O,1,5R,1,0,0,0,0,29.61146
D,S,1,5R,0,1,0,0,0,35.26401
D,O,1,5R,1,1,0,0,0,40.10911
D,I,1,5R,1,0,0,0,0,44.55003
D,T,1,5R,1,1,0,0,0,48.19734
D,Z,1,5R,1,1,0,0,0,51.4275
D,S,1,5R,0,2,0,0,0,53.84996
D,Z,1,5R,0,0,0,0,0,55.46424
D,J,1,5R,0,0,0,0,0,56.67624
D,L,1,5R,0,1,0,0,0,65.05604
D,S,1,5R,0,1,0,0,0,72.72813
D,T,1,5R,0,0,0,0,0,79.59151
D,O,1,5R,1,1,0,0,0,85.64822
D,J,1,5R,2,1,0,0,0,90.89674
D,J,1,5R,1,0,1,0,0,95.7414
D,T,1,5R,0,1,0,0,0,99.37499
D,S,1,5R,0,1,0,0,0,102.6039
D,J,1,5R,1,0,1,0,0,105.0271
D,T,1,5R,0,1,0,0,0,106.2388
D,Z,1,5R,0,0,0,0,0,114.3271
D,T,5,5R,0,0,0,0,0,7.838411
D,Z,5,5R,2,1,1,0,0,15.10582
D,J,5,5R,0,0,0,0,0,21.18747
D,L,5,5R,0,2,1,0,0,26.43787
D,I,5,5R,1,0,0,0,0,31.28234
D,O,5,5R,0,0,0,0,0,35.32026
D,I,5,5R,1,0,0,0,0,38.95347
D,T,5,5R,0,0,1,0,0,41.37621
D,L,5,5R,0,0,0,0,0,42.99124
D,S,5,5R,0,0,0,0,0,44.20219
D,T,5,5R,0,0,0,0,0,52.27734
D,S,6,5R,0,1,0,0,0,7.823842
D,T,6,5R,0,0,1,0,0,14.68754
D,S,6,5R,1,2,1,0,0,21.1468
D,I,6,5R,2,0,0,0,0,26.79953
D,O,6,5R,1,0,0,0,0,31.64437
D,J,6,5R,2,0,1,0,0,35.68143
D,S,6,5R,0,0,1,0,0,38.50816
D,T,6,5R,1,0,0,0,0,40.1228
D,O,6,5R,0,0,0,0,0,41.33411
D,J,6,5R,0,0,0,0,0,49.40921
D,J,4,5R,1,0,0,0,0,7.823617
D,S,4,5R,0,0,1,0,0,15.50841
D,I,4,5R,2,0,0,0,0,22.37167
D,T,4,5R,1,0,0,0,0,28.42972
D,O,4,5R,2,0,0,0,0,33.67665
D,I,4,5R,2,0,0,0,0,38.52141
D,S,4,5R,0,0,1,0,0,42.55902
D,I,4,5R,2,0,0,0,0,45.78828
D,J,4,5R,2,0,1,0,0,48.21107
D,Z,4,5R,1,0,0,0,0,49.42231
D,T,4,5R,0,0,0,0,0,57.51067
D,L,7,5R,0,1,0,0,0,7.852326
D,I,7,5R,1,1,1,0,0,14.74362
D,S,7,5R,1,2,1,0,0,20.39626
D,I,7,5R,1,0,1,0,0,24.4335
D,J,7,5R,2,0,1,0,0,27.2725
D,S,7,5R,0,1,0,0,0,28.88813
D,Z,7,5R,0,0,0,0,0,30.09965
D,O,7,5R,0,0,0,0,0,38.17363

