Condition,BlockType,FromSeq,LatinBalance,TLeft,TRight,NumRotations,CLine,NCLine,TimeToComplete
C,I,2,4R,0,0,6,0,0,8.498056
C,S,2,4R,0,1,5,0,0,16.58617
C,T,2,4R,4,0,5,0,0,24.25776
C,J,2,4R,2,0,5,0,0,31.13415
C,L,2,4R,0,5,0,0,0,38.8063
C,O,2,4R,0,3,0,0,0,46.07336
C,T,2,4R,5,1,1,0,0,52.53234
C,Z,2,4R,0,1,4,0,0,58.99184
C,L,2,4R,1,0,0,0,0,65.07577
C,J,2,4R,0,2,4,0,0,70.79659
C,L,2,4R,0,3,3,0,0,75.64306
C,T,2,4R,3,0,0,0,0,81.30843
C,S,2,4R,1,2,4,0,0,86.97292
C,O,2,4R,4,1,0,0,0,91.82016
C,T,2,4R,0,2,3,0,0,95.06419
C,L,2,4R,0,2,0,0,0,97.51504
C,Z,2,4R,0,2,0,0,0,99.14363
C,I,2,4R,1,1,0,0,0,100.7976
C,O,2,4R,1,0,0,0,0,102.0932
C,I,2,4R,2,0,0,0,0,110.767
C,L,7,4R,0,5,0,0,0,7.714374
C,I,7,4R,4,0,0,0,0,16.19278
C,S,7,4R,5,3,2,0,0,24.27821
C,I,7,4R,5,0,1,0,0,31.14388
C,J,7,4R,2,2,0,0,0,39.23467
C,S,7,4R,0,2,3,1,1,48.54709
C,Z,7,4R,1,0,3,0,1,55.81349
C,O,7,4R,1,3,0,0,1,63.88931
C,T,7,4R,0,4,1,0,1,71.55801
C,I,7,4R,0,4,1,0,1,78.42239
C,S,7,4R,2,0,3,0,1,84.89672
C,Z,7,4R,0,3,3,0,1,92.16473
C,I,7,4R,3,0,1,0,1,99.02792
C,Z,7,4R,2,0,1,0,1,105.4853
C,T,7,4R,0,3,1,0,1,111.5826
C,S,7,4R,0,0,4,0,1,117.348
C,Z,7,4R,4,0,1,0,1,123.0277
C,J,7,4R,0,3,1,0,1,128.708
C,T,7,4R,4,0,1,0,1,133.554
C,I,7,4R,0,3,1,0,1,138.3996
C,Z,7,4R,2,0,0,0,1,143.2449
C,O,7,4R,1,2,0,0,1,150.5118
C,Z,7,4R,4,0,1,0,1,154.5491
C,T,7,4R,3,0,1,0,1,157.3882
C,L,7,4R,2,3,3,0,1,161.436
C,O,7,4R,1,2,0,0,1,167.9109
C,J,7,4R,1,1,1,2,3,175.5812
C,L,7,4R,0,4,3,1,4,182.8655
C,O,7,4R,1,3,0,0,4,188.1129
C,I,7,4R,0,0,1,0,4,194.1707
C,T,7,4R,0,5,3,2,6,201.0344
C,I,7,4R,5,0,1,0,6,206.7001
C,Z,7,4R,0,0,1,0,6,212.3525
C,T,7,4R,1,1,1,1,7,218.826
C,L,7,4R,0,0,3,0,7,224.4787
C,I,7,4R,0,4,1,1,8,230.9514
C,L,7,4R,0,4,5,0,8,236.6046
C,O,7,4R,0,1,0,1,9,243.4951
C,I,7,4R,1,4,1,0,9,249.1468
C,Z,7,4R,3,0,4,1,10,256.4134
C,I,7,4R,0,2,1,0,10,261.6631
C,Z,7,4R,5,0,1,0,10,267.3162
C,L,7,4R,0,2,0,0,10,272.5774
C,J,7,4R,1,0,7,0,10,278.2295
C,T,7,4R,2,0,1,0,10,282.6722
C,Z,7,4R,0,0,1,0,10,287.5151
C,O,7,4R,0,4,0,0,10,292.43
C,L,7,4R,1,0,3,0,10,295.66
C,T,7,4R,1,1,2,0,10,299.7785
C,O,7,4R,0,4,0,0,10,303.8194
C,T,7,4R,0,3,3,0,10,307.0866
C,O,7,4R,1,0,0,0,10,310.7643
C,L,7,4R,0,2,2,0,10,313.5922
C,S,7,4R,0,1,1,0,10,315.6102
C,T,7,4R,0,0,0,0,10,316.822
C,J,7,4R,0,0,0,0,10,324.9255
C,I,1,4R,0,2,0,0,0,8.408966
C,T,1,4R,3,0,0,0,0,16.51196
C,I,1,4R,5,0,1,0,0,23.85013
C,O,1,4R,0,4,0,0,0,31.59009
C,S,1,4R,0,2,0,0,0,39.67853
C,O,1,4R,0,4,0,0,0,46.55653
C,I,1,4R,0,2,1,0,0,53.82337
C,T,1,4R,2,1,2,0,0,61.5776
C,Z,1,4R,3,0,3,2,2,70.86275
C,S,1,4R,2,3,0,0,2,78.93776
C,Z,1,4R,2,0,5,0,2,86.62152
C,J,1,4R,0,0,7,0,2,93.15053
C,I,1,4R,5,0,1,0,2,99.61124
C,L,1,4R,1,0,2,0,2,106.4721
C,S,1,4R,1,4,0,0,2,113.3675
C,T,1,4R,2,0,0,1,3,121.5267
C,O,1,4R,0,4,0,0,3,128.9032
C,J,1,4R,0,3,1,0,3,135.4479
C,J,1,4R,0,3,3,0,3,142.3096
C,T,1,4R,4,0,1,0,3,147.5608
C,S,1,4R,0,5,4,0,3,153.2125
C,J,1,4R,0,3,1,0,3,158.0572
C,T,1,4R,2,0,1,0,3,163.7082
C,Z,1,4R,4,0,2,0,3,168.9718
C,J,1,4R,0,0,3,0,3,174.6518
C,I,1,4R,0,1,1,0,3,181.1099
C,T,1,4R,1,0,2,0,3,185.5527
C,S,1,4R,0,4,0,0,3,190.4113
C,T,1,4R,4,0,1,1,4,195.6997
C,O,1,4R,0,3,0,0,4,200.1715
C,L,1,4R,0,0,2,0,4,204.2511
C,J,1,4R,0,2,3,0,4,208.7604
C,I,1,4R,0,0,1,0,4,214.0394
C,L,1,4R,2,1,0,0,4,217.6693
C,J,1,4R,4,0,0,0,4,220.8996
C,O,1,4R,3,0,0,0,4,223.7271
C,J,1,4R,0,3,1,0,4,227.0268
C,I,1,4R,0,0,1,0,4,230.6602
C,L,1,4R,0,0,1,0,4,233.084
C,Z,1,4R,0,2,0,0,4,236.313
C,S,1,4R,0,5,1,0,4,238.7332
C,T,1,4R,0,0,1,0,4,240.3489
C,J,1,4R,0,0,0,0,4,241.5605
C,Z,1,4R,0,0,0,0,4,249.6356
C,S,8,4R,4,2,4,0,0,7.933346
C,T,8,4R,0,4,4,0,0,16.0786
C,S,8,4R,0,5,1,0,0,23.79218
C,Z,8,4R,5,0,1,0,0,31.46257
C,T,8,4R,3,2,0,0,0,39.53647
C,O,8,4R,3,1,0,0,0,46.80288
C,J,8,4R,4,0,3,0,0,53.68102
C,S,8,4R,3,2,2,0,0,60.61539
C,Z,8,4R,0,3,5,0,0,67.10105
C,O,8,4R,0,1,0,0,0,75.21699
C,S,8,4R,0,3,1,1,1,84.65738
C,Z,8,4R,2,1,1,0,1,92.74622
C,O,8,4R,5,1,0,2,3,100.8361
C,L,8,4R,0,4,3,0,3,108.5061
C,S,8,4R,2,2,4,0,3,115.3696
C,Z,8,4R,3,6,2,0,3,122.2614
C,L,8,4R,3,0,5,0,3,127.9411
C,I,8,4R,0,0,1,0,3,135.2098
C,T,8,4R,3,1,1,0,3,140.8614
C,Z,8,4R,4,0,1,0,3,146.5124
C,S,8,4R,0,3,3,0,3,152.9771
C,L,8,4R,0,6,3,0,3,158.6405
C,T,8,4R,1,2,3,0,3,163.916
C,T,8,4R,4,0,1,0,3,168.3577
C,S,8,4R,0,3,1,0,3,174.0105
C,J,8,4R,1,0,3,0,3,179.2591
C,L,8,4R,0,6,3,0,3,183.2963
C,J,8,4R,3,1,3,0,3,187.334
C,T,8,4R,0,2,2,0,3,191.3855
C,Z,8,4R,3,2,1,0,3,195.0184
C,S,8,4R,0,2,0,0,3,197.8427
C,T,8,4R,2,1,0,0,3,199.8626
C,S,8,4R,1,0,0,0,3,201.8819
C,J,8,4R,0,2,0,0,3,203.9007
C,L,8,4R,0,2,0,0,3,205.1094
C,O,8,4R,0,0,0,0,3,206.3218
C,T,8,4R,0,0,3,2,5,214.575
C,S,8,4R,0,6,3,0,5,222.2467
C,O,8,4R,4,5,0,0,5,230.3324
C,I,8,4R,5,1,0,0,5,238.8122
C,O,8,4R,4,0,0,0,5,246.483
C,J,8,4R,4,0,4,0,5,253.7513
C,O,8,4R,3,0,0,0,5,260.2086
C,Z,8,4R,1,4,3,0,5,267.4786
C,Z,8,4R,1,0,0,0,5,274.7583
C,L,8,4R,0,6,3,0,5,280.8292
C,T,8,4R,1,1,1,0,5,287.2894
C,O,8,4R,4,1,0,0,5,292.9562
C,I,8,4R,3,4,1,0,5,299.8199
C,L,8,4R,1,2,3,0,5,305.0679
C,Z,8,4R,0,3,2,0,5,310.7195
C,J,8,4R,0,3,2,0,5,315.9688
C,I,8,4R,0,1,1,0,5,321.2428
C,O,8,4R,4,1,0,0,5,326.0895
C,J,8,4R,4,0,3,0,5,330.9354
C,L,8,4R,0,2,3,0,5,335.3755
C,T,8,4R,1,0,1,1,6,340.6374
C,L,8,4R,0,5,0,0,6,345.0809
C,I,8,4R,3,0,1,0,6,349.1178
C,O,8,4R,4,0,0,0,6,353.1553
C,Z,8,4R,0,3,1,0,6,357.1914
C,I,8,4R,4,0,1,0,6,360.4221
C,J,8,4R,0,3,3,0,6,364.4593
C,I,8,4R,0,1,1,0,6,368.4969
C,J,8,4R,0,3,1,1,7,372.9382
C,I,8,4R,4,0,0,0,7,375.7642
C,I,8,4R,4,0,0,0,7,378.9931
C,J,8,4R,0,2,1,0,7,382.2245
C,I,8,4R,0,0,0,0,7,390.7025
C,J,4,4R,4,0,0,0,0,7.894383
C,S,4,4R,2,0,3,0,0,15.5666
C,I,4,4R,3,2,0,0,0,24.04544
C,T,4,4R,0,3,3,0,0,31.71619
C,O,4,4R,0,4,0,0,0,39.79087
C,I,4,4R,2,0,0,1,1,49.47968
C,S,4,4R,3,0,1,1,2,58.36162
C,I,4,4R,3,1,0,0,2,66.84135
C,J,4,4R,0,3,1,0,2,74.9294
C,Z,4,4R,3,1,4,0,2,82.60042
C,T,4,4R,4,1,3,0,2,89.05923
C,L,4,4R,0,4,5,0,2,96.32778
C,I,4,4R,0,1,1,0,2,103.9987
C,S,4,4R,0,1,1,1,3,113.2844
C,L,4,4R,1,0,1,0,3,120.1485
C,Z,4,4R,0,3,1,0,3,127.8196
C,O,4,4R,3,2,0,1,4,136.2979
C,Z,4,4R,0,3,1,0,4,143.5653
C,T,4,4R,0,1,1,0,4,150.8322
C,L,4,4R,2,0,2,1,5,158.9073
C,O,4,4R,1,0,0,0,5,165.7702
C,Z,4,4R,0,1,3,0,5,172.6349
C,L,4,4R,4,3,5,0,5,178.2865
C,O,4,4R,1,1,0,0,5,184.3564
C,J,4,4R,1,4,3,0,5,192.0278
C,L,4,4R,0,5,0,1,6,200.1028
C,I,4,4R,5,0,1,0,6,206.5626
C,J,4,4R,3,0,3,0,6,212.646
C,Z,4,4R,0,2,0,0,6,219.1611
C,S,4,4R,0,5,3,0,6,225.2162
C,J,4,4R,0,0,1,0,6,230.8687
C,T,4,4R,1,0,1,0,6,236.5479
C,Z,4,4R,0,2,2,0,6,241.7965
C,J,4,4R,4,0,3,0,6,247.0435
C,T,4,4R,2,0,0,0,6,251.8905
C,S,4,4R,3,2,1,0,6,256.3455
C,I,4,4R,0,4,1,0,6,262.0386
C,J,4,4R,0,3,1,2,8,268.5121
C,S,4,4R,2,0,0,0,8,272.9542
C,J,4,4R,0,2,1,0,8,277.8414
C,O,4,4R,0,0,0,0,8,283.8961
C,L,4,4R,3,1,2,1,9,288.7423
C,Z,4,4R,2,3,4,0,9,293.587
C,S,4,4R,0,5,1,0,9,298.0368
C,I,4,4R,1,0,1,0,9,303.2892
C,L,4,4R,0,1,2,0,9,307.3282
C,S,4,4R,1,0,3,0,9,310.9618
C,T,4,4R,0,3,2,0,9,314.2052
C,I,4,4R,2,1,1,0,9,317.4355
C,S,4,4R,3,0,1,0,9,319.8576
C,Z,4,4R,0,3,3,0,9,322.6841
C,O,4,4R,0,1,1,0,9,325.5108
C,J,4,4R,1,0,1,0,9,327.5276
C,I,4,4R,2,0,1,0,9,330.7584
C,T,4,4R,3,0,2,0,9,332.3742
C,I,4,4R,1,0,2,0,9,333.5846
C,O,4,4R,0,0,0,0,9,341.6869
C,T,5,4R,3,0,0,0,0,7.879882
C,Z,5,4R,4,0,3,0,0,15.55095
C,J,5,4R,0,3,1,0,0,23.6259
C,L,5,4R,0,3,0,0,0,31.70106
C,I,5,4R,5,0,1,0,0,38.16048
C,O,5,4R,2,1,0,0,0,46.23565
C,I,5,4R,0,4,1,1,1,54.31011
C,T,5,4R,2,0,1,0,1,61.9806
C,L,5,4R,3,1,1,0,1,68.44029
C,S,5,4R,1,2,5,0,1,76.5425
C,T,5,4R,1,3,1,0,1,84.21336
C,L,5,4R,0,5,3,0,1,91.88357
C,S,5,4R,0,4,6,2,3,101.171
C,J,5,4R,0,2,1,0,3,108.0348
C,L,5,4R,1,0,3,0,3,114.8983
C,S,5,4R,0,2,3,0,3,122.9872
C,T,5,4R,5,1,1,0,3,129.042
C,S,5,4R,2,0,1,0,3,135.0967
C,I,5,4R,2,0,1,0,3,142.7697
C,O,5,4R,0,1,0,1,4,151.6518
C,Z,5,4R,0,2,5,1,5,159.7688
C,I,5,4R,5,0,1,0,5,165.421
C,L,5,4R,0,2,4,0,5,172.7019
C,S,5,4R,3,2,3,0,5,179.1623
C,J,5,4R,1,1,5,0,5,185.6348
C,S,5,4R,0,1,0,0,5,192.0964
C,Z,5,4R,1,3,1,0,5,198.1648
C,J,5,4R,0,1,5,0,5,203.442
C,L,5,4R,0,3,3,0,5,207.9244
C,S,5,4R,3,1,1,0,5,213.1878
C,Z,5,4R,5,0,1,0,5,217.6284
C,L,5,4R,0,5,5,0,5,222.4732
C,O,5,4R,1,0,0,0,5,228.1255
C,T,5,4R,2,0,3,0,5,231.7737
C,L,5,4R,1,1,1,0,5,236.2141
C,I,5,4R,1,0,1,0,5,240.2515
C,T,5,4R,0,5,3,0,5,243.4811
C,O,5,4R,1,2,0,0,5,247.1289
C,S,5,4R,0,4,1,0,5,250.4135
C,L,5,4R,0,0,3,0,5,253.6702
C,O,5,4R,1,2,0,0,5,256.5538
C,Z,5,4R,0,2,0,0,5,258.5707
C,T,5,4R,3,0,1,0,5,260.59
C,I,5,4R,1,0,1,0,5,263.0261
C,Z,5,4R,1,0,1,0,5,264.2359
C,T,5,4R,0,0,0,0,5,272.328
C,I,3,4R,6,2,2,0,0,8.436953
C,T,3,4R,0,4,4,0,0,16.57929
C,O,3,4R,6,2,0,0,0,24.25006
C,Z,3,4R,1,0,4,0,0,32.3245
C,J,3,4R,5,0,1,0,0,39.18974
C,I,3,4R,3,0,1,0,0,46.45718
C,Z,3,4R,4,0,3,0,0,52.51443
C,J,3,4R,2,0,3,0,0,58.58384
C,T,3,4R,0,2,2,0,0,66.28353
C,J,3,4R,0,3,2,1,1,76.00034
C,S,3,4R,0,3,2,1,2,85.69034
C,I,3,4R,3,2,3,0,2,93.3603
C,J,3,4R,1,4,1,0,2,101.0467
C,Z,3,4R,0,3,1,0,2,108.008
C,I,3,4R,1,1,1,0,2,115.2746
C,L,3,4R,2,0,2,0,2,120.9274
C,O,3,4R,1,3,0,0,2,128.2771
C,S,3,4R,0,4,0,0,2,134.7494
C,Z,3,4R,0,2,3,0,2,140.8077
C,J,3,4R,3,0,4,0,2,146.0562
C,L,3,4R,2,0,2,0,2,150.497
C,O,3,4R,0,0,0,0,2,156.5667
C,S,3,4R,0,4,1,1,3,163.4304
C,Z,3,4R,1,0,2,0,3,169.4875
C,L,3,4R,3,2,3,0,3,173.5241
C,I,3,4R,0,4,1,0,3,179.2039
C,L,3,4R,0,1,3,0,3,183.6579
C,T,3,4R,0,4,1,0,3,188.1001
C,S,3,4R,0,4,2,0,3,192.5398
C,O,3,4R,1,0,0,0,3,196.175
C,J,3,4R,0,1,3,0,3,200.6283
C,T,3,4R,4,0,1,0,3,203.8598
C,J,3,4R,0,3,2,0,3,207.9389
C,T,3,4R,0,2,2,1,4,212.3789
C,J,3,4R,2,0,1,0,4,215.6648
C,L,3,4R,2,0,1,0,4,218.5341
C,T,3,4R,1,4,0,0,4,221.4307
C,I,3,4R,0,0,1,0,4,223.8533
C,J,3,4R,3,0,1,0,4,226.7069
C,O,3,4R,4,0,0,0,4,228.8089
C,L,3,4R,0,3,0,0,4,230.0205
C,S,3,4R,0,2,0,0,4,231.2318
C,O,3,4R,0,0,0,0,4,239.3195
C,S,6,4R,2,0,2,0,0,8.352614
C,T,6,4R,2,1,0,0,0,16.44313
C,S,6,4R,1,4,2,0,0,25.10151
C,I,6,4R,6,1,1,0,0,32.39693
C,O,6,4R,3,0,0,0,0,39.80259
C,J,6,4R,3,0,4,0,0,46.29023
C,S,6,4R,1,1,2,0,0,52.80568
C,T,6,4R,0,5,3,0,0,60.49044
C,O,6,4R,2,2,1,0,0,67.93876
C,J,6,4R,1,3,1,1,1,77.29383
C,O,6,4R,0,2,1,1,2,86.62176
C,J,6,4R,0,3,2,0,2,94.83344
C,J,6,4R,1,4,4,0,2,101.7142
C,I,6,4R,5,0,1,0,2,108.2289
C,L,6,4R,2,3,3,0,2,114.3696
C,Z,6,4R,0,3,2,0,2,121.2452
C,I,6,4R,1,2,1,0,2,128.2619
C,L,6,4R,0,4,3,0,2,133.5113
C,T,6,4R,5,2,3,0,2,138.7739
C,S,6,4R,0,5,1,0,2,144.8901
C,I,6,4R,0,0,1,0,2,152.1672
C,S,6,4R,0,5,1,0,2,157.4161
C,O,6,4R,0,2,0,0,2,161.8575
C,S,6,4R,0,5,1,0,2,166.2983
C,Z,6,4R,5,0,1,0,2,171.1436
C,I,6,4R,3,0,1,0,2,177.2265
C,L,6,4R,0,0,0,0,2,182.0725
C,J,6,4R,1,2,3,0,2,186.1392
C,T,6,4R,1,0,1,0,2,190.1886
C,J,6,4R,3,1,3,0,2,193.8354
C,T,6,4R,1,4,2,0,2,197.1051
C,L,6,4R,0,1,2,0,2,199.9322
C,J,6,4R,4,0,2,0,2,202.7597
C,I,6,4R,0,2,1,0,2,205.1807
C,O,6,4R,0,1,0,0,2,207.2009
C,O,6,4R,4,0,0,0,2,209.2197
C,L,6,4R,1,1,0,0,2,211.2382
C,I,6,4R,0,3,0,0,2,214.469
C,J,6,4R,0,2,0,0,2,215.6802
C,Z,6,4R,0,0,0,0,2,223.7788
