Condition,BlockType,FromSeq,LatinBalance,TLeft,TRight,NumRotations,CLine,NCLine,TimeToComplete
A,J,4,4,4,0,0,0,0,8.033298
A,S,4,4,1,0,0,0,0,15.71837
A,I,4,4,2,1,0,0,0,24.20531
A,T,4,4,0,1,0,0,0,31.89485
A,O,4,4,4,5,0,0,0,38.75983
A,I,4,4,4,0,0,0,0,46.03941
A,S,4,4,1,2,0,0,0,52.50021
A,I,4,4,4,0,0,0,0,58.96021
A,J,4,4,0,2,0,0,0,64.61208
A,Z,4,4,0,2,0,0,0,70.27782
A,T,4,4,1,1,0,0,0,75.93083
A,L,4,4,2,1,0,0,0,81.17677
A,I,4,4,1,3,0,0,0,86.45611
A,S,4,4,0,1,2,0,0,91.30054
A,L,4,4,0,3,2,0,0,94.52988
A,Z,4,4,0,3,0,0,0,97.76054
A,O,4,4,0,1,0,0,0,100.5869
A,Z,4,4,0,2,0,0,0,103.0075
A,T,4,4,0,1,1,0,0,104.6227
A,L,4,4,0,0,2,0,0,108.258
A,O,4,4,1,0,0,0,0,111.8903
A,Z,4,4,1,0,0,0,0,113.1158
A,L,4,4,0,0,0,0,0,121.2193
A,T,5,4,4,0,3,0,0,7.991513
A,Z,5,4,5,0,1,0,0,15.65892
A,J,5,4,2,0,3,0,0,23.35644
A,L,5,4,3,0,7,0,0,29.88821
A,I,5,4,3,2,0,0,0,36.76706
A,O,5,4,3,3,0,0,0,44.85511
A,I,5,4,3,1,1,0,0,50.92487
A,T,5,4,0,1,4,0,0,56.99667
A,L,5,4,0,1,5,0,0,61.85563
A,S,5,4,0,1,1,0,0,66.30712
A,T,5,4,0,3,0,0,0,71.97567
A,L,5,4,0,2,2,0,0,74.80219
A,S,5,4,1,1,1,0,0,77.22405
A,J,5,4,2,0,0,0,0,78.43555
A,L,5,4,0,0,0,0,0,86.56594
A,I,3,4,4,0,0,0,0,8.380642
A,T,3,4,4,0,1,0,0,15.69011
A,O,3,4,0,0,0,0,0,23.77859
A,Z,3,4,4,0,2,0,0,31.04655
A,J,3,4,0,0,6,0,0,39.14806
A,I,3,4,4,0,0,0,0,45.60885
A,Z,3,4,1,0,2,0,0,52.87612
A,J,3,4,1,1,1,0,0,59.33538
A,T,3,4,4,0,1,0,0,64.58453
A,J,3,4,4,0,1,0,0,70.26292
A,S,3,4,3,0,1,0,0,75.10656
A,I,3,4,1,0,0,0,0,80.77597
A,J,3,4,3,0,3,0,0,84.89548
A,Z,3,4,2,0,0,0,0,88.13989
A,I,3,4,4,0,0,0,0,90.96539
A,L,3,4,1,0,1,0,0,92.98496
A,O,3,4,1,0,1,0,0,94.60014
A,S,3,4,0,0,0,0,0,95.81113
A,Z,3,4,0,0,0,0,0,103.8864
C,S,6,4,2,0,6,0,0,8.283205
C,T,6,4,4,0,1,0,0,15.5779
C,S,6,4,3,0,1,0,0,22.48304
C,I,6,4,3,1,0,0,0,30.96074
C,O,6,4,1,0,0,0,0,38.67476
C,J,6,4,2,0,7,0,0,45.95417
C,S,6,4,3,0,1,0,0,52.02309
C,T,6,4,2,0,3,0,0,57.27455
C,O,6,4,4,0,0,0,0,62.14662
C,J,6,4,3,0,1,0,0,68.22728
C,O,6,4,4,0,0,0,0,72.26691
