Condition,BlockType,FromSeq,LatinBalance,TLeft,TRight,NumRotations,CLine,NCLine,TimeToComplete
A,S,6,6,4,6,4,0,0,8.128264
A,T,6,6,6,6,1,0,0,15.39739
A,S,6,6,1,3,1,0,0,22.66412
A,I,6,6,5,1,0,0,0,31.14203
A,O,6,6,5,1,0,0,0,38.82711
A,J,6,6,6,5,5,0,0,45.28804
A,S,6,6,2,2,1,0,0,50.95251
A,T,6,6,1,2,0,0,0,55.798
A,O,6,6,4,0,0,0,0,62.66113
A,J,6,6,5,1,3,0,0,68.77155
A,O,6,6,4,3,0,0,0,72.81042
A,J,6,6,1,0,2,0,0,77.25044
A,J,6,6,4,0,3,0,0,82.12138
A,I,6,6,1,3,0,0,0,86.9726
A,L,6,6,0,0,2,0,0,90.29597
A,Z,6,6,1,1,0,0,0,93.52587
A,I,6,6,0,2,3,0,0,96.75727
A,L,6,6,0,0,2,0,0,99.17847
A,T,6,6,1,0,0,0,0,101.197
A,S,6,6,0,1,0,0,0,102.4086
A,I,6,6,0,0,0,0,0,103.6158
A,S,6,6,0,0,0,0,0,111.7198
A,L,7,6,3,0,1,0,0,7.575744
A,I,7,6,2,0,0,0,0,16.05321
A,S,7,6,6,4,3,0,0,23.7515
A,I,7,6,0,2,0,0,0,32.24491
A,J,7,6,4,2,6,1,1,41.16748
A,S,7,6,4,1,1,0,1,48.85262
A,Z,7,6,4,0,0,0,1,55.71652
A,O,7,6,1,5,0,0,1,63.84731
A,T,7,6,2,0,3,0,1,69.90461
A,I,7,6,6,4,1,0,1,76.39225
A,S,7,6,2,2,4,0,1,81.64033
A,Z,7,6,4,2,3,0,1,86.888
A,I,7,6,1,0,1,0,1,90.92622
A,Z,7,6,2,0,1,0,1,94.19656
A,T,7,6,3,1,1,0,1,98.23532
A,S,7,6,3,0,1,0,1,101.8811
A,Z,7,6,2,0,1,0,1,104.3047
A,J,7,6,2,0,1,0,1,105.5149
A,T,7,6,0,0,0,0,1,113.5914
A,T,5,6,4,4,0,0,0,7.94924
A,Z,5,6,1,2,0,0,0,16.05203
A,J,5,6,4,0,0,0,0,24.14131
A,L,5,6,5,4,0,0,0,31.82476
A,I,5,6,6,8,1,0,0,39.12076
A,O,5,6,0,4,0,0,0,47.25075
A,I,5,6,2,3,1,2,2,56.25892
A,T,5,6,3,0,0,0,2,64.38928
A,L,5,6,2,3,5,0,2,72.10048
A,S,5,6,0,3,1,0,2,78.96532
A,T,5,6,4,0,1,0,2,86.24845
A,L,5,6,2,1,5,0,2,93.52769
A,S,5,6,3,0,1,0,2,100.4038
A,J,5,6,1,4,1,0,2,108.4802
A,L,5,6,2,7,5,1,3,116.5552
A,S,5,6,0,3,1,0,3,123.0145
A,T,5,6,3,2,1,0,3,130.296
A,S,5,6,3,0,1,0,3,136.7699
A,I,5,6,1,1,1,0,3,144.4407
A,O,5,6,4,4,0,1,4,152.5154
A,Z,5,6,3,0,1,0,4,159.8521
A,I,5,6,3,0,1,0,4,165.9083
A,L,5,6,2,0,3,0,4,171.5737
A,S,5,6,1,4,1,0,4,177.6845
A,J,5,6,2,3,6,0,4,183.3373
A,S,5,6,0,5,1,0,4,190.2139
A,Z,5,6,3,1,1,2,6,198.3034
A,J,5,6,4,0,0,0,6,203.956
A,L,5,6,2,2,3,0,6,209.609
A,S,5,6,3,1,3,0,6,214.8579
A,Z,5,6,3,0,6,0,6,220.1052
A,L,5,6,2,0,0,0,6,224.1436
A,O,5,6,0,4,0,0,6,230.6028
A,T,5,6,2,2,1,0,6,235.852
A,L,5,6,0,5,5,0,6,241.1012
A,I,5,6,0,4,1,1,7,247.5881
A,T,5,6,3,2,3,0,7,251.2215
A,O,5,6,1,3,0,0,7,256.8876
A,S,5,6,3,1,1,1,8,261.3545
A,L,5,6,1,5,1,0,8,266.1992
A,O,5,6,2,3,0,0,8,271.4625
A,Z,5,6,2,2,0,0,8,275.9305
A,T,5,6,2,0,2,0,8,278.3551
A,I,5,6,0,3,1,0,8,282.8378
A,Z,5,6,1,2,0,0,8,286.8786
A,T,5,6,1,2,2,0,8,289.7138
A,I,5,6,0,1,1,0,8,292.1384
A,O,5,6,1,1,0,0,8,294.1574
A,T,5,6,1,0,1,0,8,295.3692
A,J,5,6,0,0,0,0,8,296.5797
A,O,5,6,0,0,0,0,8,304.6678
C,S,8,6,4,5,2,0,0,8.339049
C,T,8,6,4,3,1,0,0,15.60614
C,S,8,6,1,2,1,0,0,22.87334
C,Z,8,6,3,1,1,0,0,29.33241
C,T,8,6,2,1,1,0,0,34.62168
C,O,8,6,6,2,0,0,0,42.6986
C,J,8,6,3,3,1,0,0,50.78844
C,S,8,6,1,1,1,0,0,55.62987
C,Z,8,6,1,0,3,0,0,59.27873
C,O,8,6,2,6,0,0,0,67.40941
C,S,8,6,1,1,1,0,0,70.23578
C,Z,8,6,0,3,2,0,0,77.91096
C,O,8,6,3,6,0,0,0,84.37999
C,L,8,6,0,1,0,0,0,85.58976
C,S,8,6,0,1,0,0,0,86.80211
C,L,8,6,0,5,0,0,0,95.29484
C,I,8,6,1,0,0,0,0,103.7873
C,T,8,6,3,0,0,0,0,111.8622
C,Z,8,6,6,1,1,1,1,121.2047
C,S,8,6,5,2,4,0,1,128.4856
C,L,8,6,2,2,0,0,1,136.63
C,T,8,6,2,1,1,0,1,143.9245
C,T,8,6,0,2,0,0,1,152.0688
C,S,8,6,0,4,1,0,1,160.1705
C,J,8,6,4,2,4,1,2,168.2747
C,L,8,6,1,3,0,0,2,175.5838
C,J,8,6,2,0,1,0,2,182.0561
C,T,8,6,1,2,1,0,2,188.5156
C,Z,8,6,1,1,1,0,2,194.168
C,S,8,6,0,1,0,0,2,199.4327
C,T,8,6,3,4,0,0,2,203.874
C,S,8,6,1,1,0,0,2,208.3557
C,J,8,6,4,0,3,0,2,215.6234
C,L,8,6,0,5,0,0,2,222.974
C,O,8,6,1,4,0,1,3,231.4806
C,L,8,6,0,6,3,1,4,239.9603
C,T,8,6,1,1,0,1,5,246.0157
C,S,8,6,1,5,1,0,5,252.8781
C,O,8,6,0,4,0,0,5,258.9913
C,I,8,6,0,2,1,0,5,265.045
C,O,8,6,4,1,0,0,5,270.3361
C,J,8,6,2,1,2,0,5,275.1962
C,O,8,6,4,1,0,0,5,279.6372
C,Z,8,6,1,2,1,0,5,284.8849
C,Z,8,6,0,1,1,0,5,289.3261
C,L,8,6,0,5,1,0,5,294.2245
C,T,8,6,2,3,0,0,5,297.8607
C,O,8,6,4,1,0,0,5,301.5062
C,I,8,6,5,1,1,0,5,304.3344
C,L,8,6,2,0,0,0,5,305.5583
C,Z,8,6,1,2,0,0,5,308.7865
C,J,8,6,3,0,1,0,5,312.0188
C,I,8,6,0,4,1,0,5,316.474
C,O,8,6,0,1,0,0,5,318.8969
C,J,8,6,0,3,0,0,5,321.7361
C,L,8,6,0,0,0,0,5,329.8251
C,J,4,6,4,0,0,0,0,7.948813
C,S,4,6,5,2,1,0,0,15.61936
C,I,4,6,2,1,0,0,0,24.0985
C,T,4,6,2,1,0,0,0,31.78272
C,O,4,6,0,3,0,0,0,39.89964
C,I,4,6,0,4,1,0,0,47.57004
C,S,4,6,4,2,1,1,1,56.46624
C,I,4,6,0,4,1,0,1,62.95448
C,J,4,6,1,1,5,0,1,71.02921
C,Z,4,6,5,3,2,1,2,80.31595
C,T,4,6,4,1,3,0,2,86.80257
C,L,4,6,2,0,2,0,2,92.45421
C,I,4,6,0,4,1,0,2,97.70338
C,S,4,6,4,3,1,0,2,104.9707
C,L,4,6,0,2,3,0,2,112.6554
C,Z,4,6,2,0,1,0,2,118.7948
C,O,4,6,2,2,0,0,2,125.6861
C,Z,4,6,4,1,2,0,2,131.3398
C,T,4,6,1,4,4,0,2,138.6463
C,L,4,6,0,4,2,0,2,145.1077
C,O,4,6,6,3,0,1,3,151.1631
C,Z,4,6,4,1,0,0,3,155.6042
C,L,4,6,2,4,3,0,3,161.2705
C,O,4,6,2,2,0,0,3,166.1297
C,J,4,6,2,0,1,0,3,169.7631
C,L,4,6,2,4,0,0,3,173.8004
C,I,4,6,0,3,1,0,3,180.2733
C,J,4,6,0,4,3,0,3,185.523
C,Z,4,6,2,2,1,0,3,189.157
C,S,4,6,0,1,1,0,3,191.9835
C,J,4,6,0,3,1,0,3,196.0352
C,T,4,6,0,0,0,0,3,197.6474
C,Z,4,6,0,3,0,0,3,200.4894
C,J,4,6,0,3,0,0,3,202.5223
C,T,4,6,1,1,0,0,3,203.7332
C,S,4,6,0,0,0,0,3,211.9197
C,I,1,6,5,0,1,0,0,7.337424
C,T,1,6,4,2,4,0,0,15.426
C,I,1,6,4,0,1,0,0,22.70717
C,O,1,6,1,1,0,0,0,30.79558
C,S,1,6,1,0,1,0,0,38.48018
C,O,1,6,2,2,0,0,0,45.81757
C,I,1,6,8,3,1,0,0,51.94134
C,T,1,6,0,3,0,0,0,60.02996
C,Z,1,6,3,1,1,0,0,66.89526
C,S,1,6,2,1,3,0,0,73.39671
C,Z,1,6,2,0,1,0,0,79.45225
C,J,1,6,2,2,3,0,0,84.70054
C,I,1,6,4,2,1,0,0,89.54446
C,L,1,6,2,1,3,0,0,94.79476
C,S,1,6,3,5,1,0,0,98.42818
C,T,1,6,0,5,3,0,0,106.0989
C,O,1,6,3,3,0,1,1,110.5535
C,J,1,6,0,4,3,0,1,118.2526
C,J,1,6,0,3,0,0,1,124.7112
C,T,1,6,3,2,0,0,1,127.5394
C,S,1,6,1,4,1,0,1,131.5787
C,J,1,6,0,3,1,0,1,137.6316
C,T,1,6,1,3,1,0,1,140.4582
C,Z,1,6,0,3,0,0,1,142.8803
C,J,1,6,3,0,0,0,1,144.4961
C,I,1,6,1,1,1,0,1,146.1105
C,T,1,6,1,0,0,0,1,147.3199
C,S,1,6,0,0,0,0,1,155.4112
C,I,3,6,0,4,1,0,0,7.491651
C,T,3,6,0,3,0,0,0,15.59152
C,O,3,6,1,1,0,0,0,23.69472
C,Z,3,6,0,1,1,0,0,31.36636
C,J,3,6,3,2,1,0,0,38.6469
C,I,3,6,0,3,1,0,0,45.95479
C,Z,3,6,3,4,1,0,0,52.84618
C,J,3,6,3,0,4,0,0,60.92385
C,T,3,6,3,4,4,0,0,66.9798
C,J,3,6,4,6,2,0,0,73.4393
C,S,3,6,4,4,1,0,0,79.09143
C,I,3,6,1,5,1,0,0,85.1477
C,J,3,6,5,1,3,0,0,93.23612
C,Z,3,6,2,2,4,1,1,100.0989
C,I,3,6,2,6,1,0,1,104.9721
C,L,3,6,2,5,3,0,1,109.441
C,O,3,6,1,4,0,0,1,115.0934
C,S,3,6,2,2,3,0,1,123.196
C,Z,3,6,2,1,2,1,2,130.0844
C,J,3,6,0,2,1,0,2,135.3645
C,L,3,6,3,0,9,0,2,142.7278
C,O,3,6,3,0,0,0,2,150.0358
C,S,3,6,2,0,4,0,2,156.5255
C,Z,3,6,5,0,1,0,2,162.5809
C,L,3,6,0,4,3,1,3,168.6509
