Condition,BlockType,FromSeq,LatinBalance,TLeft,TRight,NumRotations,CLine,NCLine,TimeToComplete
A,S,8,2R,2,0,2,2,2,8.116463
A,T,8,2R,1,0,0,0,2,16.19091
A,S,8,2R,0,1,1,0,2,24.26778
A,Z,8,2R,5,0,1,0,2,31.93669
A,T,8,2R,0,4,0,0,2,40.01144
A,O,8,2R,2,0,0,0,2,47.27868
A,J,8,2R,0,2,7,0,2,55.36742
A,S,8,2R,0,5,1,1,3,64.65357
A,Z,8,2R,0,0,1,0,3,72.32481
A,O,8,2R,4,1,0,1,4,80.80235
A,S,8,2R,0,5,1,0,4,88.47401
A,Z,8,2R,1,0,1,0,4,96.14495
A,O,8,2R,3,0,0,0,4,102.6051
A,L,8,2R,0,4,7,0,4,109.8719
A,S,8,2R,0,5,1,0,4,116.735
A,Z,8,2R,2,0,1,0,4,124.0032
A,L,8,2R,0,3,0,0,4,130.4768
A,I,8,2R,5,0,1,0,4,137.7438
A,T,8,2R,3,2,1,3,7,146.2223
A,Z,8,2R,5,0,1,1,8,155.1035
A,S,8,2R,0,3,0,0,8,162.7758
A,L,8,2R,2,1,3,0,8,169.6395
A,T,8,2R,0,5,3,0,8,176.9067
A,T,8,2R,0,0,3,1,9,185.385
A,S,8,2R,0,5,0,0,9,192.6521
A,J,8,2R,4,0,3,0,9,199.9333
A,L,8,2R,0,5,5,0,9,205.9895
A,J,8,2R,4,0,10,0,9,212.8532
A,T,8,2R,0,1,1,0,9,220.1206
A,Z,8,2R,2,0,1,2,11,229.0026
A,S,8,2R,0,3,1,0,11,237.0775
A,T,8,2R,0,1,1,2,13,245.9736
A,S,8,2R,1,0,1,0,13,253.6447
A,J,8,2R,4,2,10,0,13,260.5219
A,L,8,2R,3,7,3,0,13,268.1924
A,O,8,2R,4,0,0,1,14,277.0741
A,L,8,2R,0,6,3,0,14,284.7453
A,T,8,2R,0,2,0,1,15,293.627
A,S,8,2R,2,0,0,0,15,300.8944
A,O,8,2R,0,4,0,0,15,308.1617
A,I,8,2R,0,2,1,0,15,315.0392
A,O,8,2R,0,4,0,0,15,321.4987
A,J,8,2R,1,0,2,0,15,329.1697
A,O,8,2R,0,4,0,1,16,336.4367
A,Z,8,2R,5,0,1,0,16,343.7033
A,Z,8,2R,5,0,1,0,16,350.1637
A,L,8,2R,3,3,4,0,16,357.0274
A,T,8,2R,0,2,3,0,16,363.8905
A,O,8,2R,0,4,0,2,18,371.1574
A,I,8,2R,2,0,1,0,18,378.425
A,L,8,2R,0,1,6,1,19,385.7195
A,Z,8,2R,7,2,1,0,19,392.5835
A,J,8,2R,1,2,5,0,19,399.8506
A,I,8,2R,3,0,1,0,19,407.118
A,O,8,2R,0,4,0,0,19,412.7707
A,J,8,2R,0,2,11,0,19,419.6343
A,L,8,2R,1,1,2,0,19,425.2871
A,T,8,2R,4,0,1,0,19,430.9387
A,L,8,2R,0,3,2,1,20,438.2055
A,I,8,2R,1,0,1,1,21,446.2798
A,O,8,2R,1,3,0,1,22,453.9514
A,Z,8,2R,4,0,0,0,22,460.4113
A,I,8,2R,0,0,1,0,22,467.7061
A,J,8,2R,1,0,9,3,25,476.1984
A,I,8,2R,2,0,1,0,25,483.4798
A,J,8,2R,0,3,1,1,26,492.3612
A,I,8,2R,3,0,1,0,26,499.6278
A,I,8,2R,1,0,1,1,27,508.5107
A,J,8,2R,2,4,0,1,28,517.8113
A,I,8,2R,0,0,0,0,28,526.2894
A,T,5,2R,3,0,0,0,0,7.838323
A,Z,5,2R,2,0,0,0,0,15.91276
A,J,5,2R,0,1,0,0,0,23.98706
A,L,5,2R,0,5,5,0,0,31.67231
A,I,5,2R,2,6,1,1,1,40.55455
A,O,5,2R,2,4,0,0,1,48.62902
A,I,5,2R,5,0,1,0,1,56.3143
A,T,5,2R,0,0,1,0,1,63.98545
A,L,5,2R,1,0,0,1,2,73.2709
A,S,5,2R,1,0,0,1,3,82.55623
A,T,5,2R,0,2,0,0,3,90.63183
A,L,5,2R,3,2,2,0,3,97.89915
A,S,5,2R,0,4,1,0,3,105.9877
A,J,5,2R,1,0,5,1,4,115.2737
A,L,5,2R,2,0,2,1,5,124.1561
A,S,5,2R,2,2,1,0,5,132.2307
A,T,5,2R,0,2,1,0,5,139.9017
A,S,5,2R,3,3,1,0,5,147.1691
A,I,5,2R,3,3,1,0,5,154.0326
A,O,5,2R,0,4,0,0,5,162.1069
A,Z,5,2R,0,2,0,2,7,171.3919
A,I,5,2R,3,0,1,0,7,179.0644
A,L,5,2R,3,0,1,0,7,186.7346
A,S,5,2R,0,5,1,0,7,194.8099
A,J,5,2R,2,2,3,1,8,203.72
A,S,5,2R,5,4,1,0,8,211.0013
A,Z,5,2R,1,3,1,0,8,218.6857
A,J,5,2R,0,2,3,0,8,226.3572
