Condition,BlockType,FromSeq,LatinBalance,TLeft,TRight,NumRotations,CLine,NCLine,TimeToComplete
C,J,4,6R,4,0,0,0,0,7.751109
C,S,4,6R,1,0,0,0,0,15.4365
C,I,4,6R,1,1,0,0,0,23.92853
C,T,4,6R,1,3,0,0,0,31.682
C,O,4,6R,0,4,0,0,0,39.75837
C,I,4,6R,3,2,0,0,0,47.04099
C,S,4,6R,2,0,2,0,0,54.7098
C,I,4,6R,4,1,0,0,0,61.58839
C,J,4,6R,0,3,0,0,0,69.0211
C,Z,4,6R,0,3,0,0,0,75.89775
C,T,4,6R,2,0,0,0,0,81.96729
C,L,4,6R,1,2,3,0,0,87.68748
C,I,4,6R,0,2,0,0,0,94.20507
C,S,4,6R,3,2,2,0,0,100.3039
C,L,4,6R,1,3,3,0,0,105.6495
C,Z,4,6R,0,1,0,0,0,110.5067
C,O,4,6R,0,4,0,0,0,116.1738
C,Z,4,6R,2,0,0,0,0,120.2538
C,T,4,6R,1,2,0,0,0,124.386
C,L,4,6R,0,5,0,0,0,128.8557
C,O,4,6R,0,3,0,0,0,133.0143
C,Z,4,6R,2,0,0,0,0,136.6667
C,L,4,6R,0,2,0,0,0,139.9107
C,O,4,6R,4,0,0,0,0,144.7979
C,J,4,6R,4,0,3,0,0,148.889
C,L,4,6R,0,4,0,0,0,151.3276
C,I,4,6R,3,1,0,0,0,154.5547
C,J,4,6R,2,1,0,0,0,156.9798
C,Z,4,6R,2,0,0,0,0,158.6223
C,S,4,6R,0,1,0,0,0,159.8324
C,J,4,6R,0,0,0,0,0,167.9223
C,I,1,6R,4,0,0,0,0,8.371051
C,T,1,6R,0,1,0,0,0,16.4568
C,I,1,6R,4,0,0,0,0,24.53231
C,O,1,6R,0,4,0,0,0,32.62017
C,S,1,6R,0,3,1,0,0,40.72349
C,O,1,6R,0,4,0,1,1,49.64648
C,I,1,6R,1,0,1,0,1,57.33132
C,T,1,6R,3,0,0,1,2,66.63177
C,Z,1,6R,0,2,1,0,2,74.31689
C,S,1,6R,1,3,3,0,2,81.59833
C,Z,1,6R,1,2,0,0,2,88.50252
C,J,1,6R,1,4,3,0,2,95.06097
C,I,1,6R,4,0,0,0,2,102.7585
C,L,1,6R,3,0,1,0,2,109.2186
C,S,1,6R,1,0,0,0,2,115.6776
C,T,1,6R,0,1,0,0,2,121.7318
C,O,1,6R,3,2,0,0,2,127.4829
C,J,1,6R,4,0,0,0,2,133.1357
C,J,1,6R,1,3,3,0,2,138.8297
C,T,1,6R,0,4,2,0,2,143.2851
C,S,1,6R,1,0,0,0,2,148.5747
C,J,1,6R,1,0,1,0,2,153.4217
C,T,1,6R,4,0,1,0,2,157.877
C,Z,1,6R,3,0,0,0,2,162.3172
C,J,1,6R,2,1,4,0,2,165.9507
C,I,1,6R,0,0,0,0,2,169.5985
C,T,1,6R,3,0,0,0,2,173.2574
C,S,1,6R,0,4,0,0,2,176.0841
C,T,1,6R,1,1,0,0,2,178.9234
C,O,1,6R,4,0,0,0,2,181.7509
C,L,1,6R,1,0,2,0,2,183.7698
C,J,1,6R,0,1,0,0,2,185.7849
C,I,1,6R,1,0,0,0,2,187.443
C,L,1,6R,0,0,0,0,2,188.6555
C,J,1,6R,0,0,0,0,2,196.789
C,I,3,6R,4,0,0,0,0,8.395795
C,T,3,6R,0,1,0,0,0,16.49796
C,O,3,6R,0,4,0,0,0,24.57206
C,Z,3,6R,1,3,5,0,0,32.24353
C,J,3,6R,1,3,3,0,0,39.92829
C,I,3,6R,4,0,0,0,0,48.00415
C,Z,3,6R,2,1,1,0,0,55.67464
C,J,3,6R,4,0,0,1,1,64.62605
C,T,3,6R,2,1,3,0,1,71.8933
C,J,3,6R,1,4,6,0,1,79.59135
C,S,3,6R,1,4,3,0,1,86.4563
C,I,3,6R,1,0,1,0,1,93.36031
C,J,3,6R,4,1,3,0,1,100.6568
C,Z,3,6R,1,3,5,1,2,108.7291
C,I,3,6R,6,1,1,0,2,115.6084
C,L,3,6R,0,0,3,0,2,122.0855
C,O,3,6R,3,3,0,0,2,128.1669
C,S,3,6R,3,0,1,0,2,134.236
C,Z,3,6R,0,1,1,0,2,140.7225
C,J,3,6R,2,3,2,0,2,146.4031
C,L,3,6R,2,3,3,0,2,151.2485
C,O,3,6R,5,2,0,0,2,156.1206
C,S,3,6R,0,5,1,0,2,162.2013
C,Z,3,6R,0,4,3,1,3,168.2537
C,L,3,6R,0,3,0,0,3,173.1001
C,I,3,6R,5,0,3,0,3,177.9741
C,L,3,6R,0,2,0,0,3,182.4115
C,T,3,6R,1,2,1,0,3,186.0623
C,S,3,6R,2,1,1,0,3,190.559
C,O,3,6R,2,1,0,0,3,194.1954
C,J,3,6R,0,3,0,0,3,198.2439
C,T,3,6R,0,4,1,0,3,201.474
C,J,3,6R,3,1,0,0,3,204.3135
C,T,3,6R,2,0,1,0,3,206.3455
C,J,3,6R,1,2,0,0,3,209.1731
C,L,3,6R,0,2,0,0,3,211.1921
C,T,3,6R,0,0,0,0,3,212.4025
C,I,3,6R,0,0,0,0,3,213.6138
C,J,3,6R,0,0,0,0,3,221.6893
C,I,2,6R,1,3,0,0,0,8.297205
C,S,2,6R,1,3,0,0,0,16.38567
C,T,2,6R,2,0,0,0,0,24.46181
C,J,2,6R,0,3,0,0,0,32.16031
C,L,2,6R,2,7,3,0,0,39.02368
C,O,2,6R,2,1,0,0,0,46.70815
C,T,2,6R,1,2,3,0,0,53.58693
C,Z,2,6R,4,2,1,0,0,60.49112
C,L,2,6R,0,3,3,0,0,66.95139
C,J,2,6R,3,1,3,0,0,73.81457
C,L,2,6R,0,6,3,0,0,80.28685
C,T,2,6R,2,5,3,0,0,85.56424
C,S,2,6R,0,2,2,0,0,91.6208
C,O,2,6R,3,2,0,0,0,96.86965
C,T,2,6R,0,4,3,0,0,101.7145
C,L,2,6R,0,6,3,0,0,106.1814
C,Z,2,6R,0,2,1,0,0,110.6382
C,I,2,6R,5,0,1,0,0,118.3243
C,O,2,6R,1,2,0,1,1,124.7823
C,I,2,6R,4,0,1,0,1,132.4682
C,O,2,6R,3,2,0,1,2,138.9511
C,L,2,6R,4,1,5,0,2,145.4143
C,Z,2,6R,3,4,1,1,3,151.9171
C,L,2,6R,1,1,1,0,3,156.357
C,J,2,6R,0,1,3,0,3,161.2168
C,I,2,6R,4,1,1,0,3,167.7035
C,L,2,6R,1,1,2,0,3,171.3493
C,O,2,6R,4,0,0,0,3,177.4077
C,L,2,6R,1,4,0,1,4,182.6702
C,O,2,6R,4,0,0,0,4,188.336
C,I,2,6R,2,1,0,0,4,192.4019
C,Z,2,6R,0,3,0,0,4,196.119
C,J,2,6R,4,0,0,0,4,199.7532
C,Z,2,6R,1,2,0,1,5,204.1945
C,O,2,6R,3,0,0,0,5,207.8401
C,I,2,6R,4,0,0,0,5,211.0808
C,Z,2,6R,1,0,1,0,5,213.9111
C,S,2,6R,0,5,0,0,5,216.7506
C,L,2,6R,0,1,0,0,5,218.3926
C,I,2,6R,2,0,0,0,5,219.605
C,I,2,6R,0,2,0,1,6,228.4575
C,Z,2,6R,4,4,0,0,6,236.1552
C,L,2,6R,1,6,0,0,6,243.9102
C,S,2,6R,1,1,0,0,6,251.1741
C,J,2,6R,0,2,0,0,6,258.4452
C,O,2,6R,4,0,0,0,6,266.519
C,J,2,6R,5,0,1,0,6,273.8135
C,T,2,6R,0,4,0,1,7,282.2923
C,Z,2,6R,0,0,1,0,7,289.5605
C,O,2,6R,1,0,0,0,7,296.4488
C,S,2,6R,2,0,1,0,7,303.3141
C,J,2,6R,4,0,3,0,7,309.7738
C,T,2,6R,1,0,0,0,7,315.8299
C,Z,2,6R,0,0,1,0,7,322.3325
C,I,2,6R,0,2,1,0,7,328.8062
C,O,2,6R,0,4,0,0,7,335.2661
C,I,2,6R,0,4,3,2,9,342.9509
C,S,2,6R,1,5,1,0,9,349.4112
C,Z,2,6R,1,1,1,0,9,355.9118
C,T,2,6R,4,0,1,0,9,361.579
C,J,2,6R,0,0,3,0,9,368.0941
C,T,2,6R,1,0,1,0,9,373.3573
C,J,2,6R,2,0,3,0,9,378.6195
C,S,2,6R,0,4,1,0,9,384.2711
C,T,2,6R,1,3,1,0,9,389.1147
C,S,2,6R,2,2,1,0,9,393.5705
C,J,2,6R,0,1,3,0,9,398.0123
C,S,2,6R,3,0,1,0,9,403.2617
C,T,2,6R,0,0,0,0,9,411.4156
C,S,6,6R,2,0,2,0,0,8.409283
C,T,6,6R,4,0,1,0,0,15.67658
C,S,6,6R,1,2,0,0,0,23.76515
C,I,6,6R,3,1,0,0,0,31.43586
C,O,6,6R,0,4,0,0,0,39.53748
C,J,6,6R,0,3,3,0,0,47.61263
C,S,6,6R,0,2,1,0,0,54.87986
C,T,6,6R,0,5,3,0,0,61.74212
C,O,6,6R,3,0,0,1,1,70.26447
C,J,6,6R,1,0,3,0,1,77.9348
C,O,6,6R,0,3,0,0,1,84.82578
C,J,6,6R,0,2,3,0,1,91.6898
C,J,6,6R,4,0,3,0,1,98.55325
C,I,6,6R,2,0,0,1,2,107.0312
C,L,6,6R,0,1,0,0,2,113.4921
C,Z,6,6R,0,4,3,0,2,119.9523
C,I,6,6R,4,0,0,0,2,126.4256
C,L,6,6R,0,1,3,0,2,132.1044
C,T,6,6R,1,2,1,0,2,137.3533
