Condition,BlockType,FromSeq,LatinBalance,TLeft,TRight,NumRotations,CLine,NCLine,TimeToComplete
A,I,1,3R,0,4,1,0,0,7.531721
A,T,1,3R,1,0,5,0,0,15.20268
A,I,1,3R,5,0,1,0,0,22.87353
A,O,1,3R,1,4,0,0,0,30.94864
A,S,1,3R,1,2,3,0,0,38.21589
A,O,1,3R,0,3,0,0,0,45.48303
A,I,1,3R,0,1,1,0,0,53.15365
A,T,1,3R,0,0,3,0,0,59.21006
A,Z,1,3R,3,1,1,0,0,64.86207
A,S,1,3R,3,0,1,0,0,71.72569
A,Z,1,3R,4,0,2,0,0,78.18563
A,J,1,3R,1,0,3,0,0,83.03041
A,I,1,3R,0,0,1,0,0,90.70149
A,L,1,3R,1,0,2,0,0,94.33453
A,S,1,3R,0,1,3,0,0,97.96869
A,T,1,3R,0,5,3,0,0,104.0245
A,O,1,3R,0,1,0,0,0,110.4841
A,J,1,3R,3,1,3,0,0,113.7144
A,J,1,3R,1,0,2,0,0,116.5403
A,T,1,3R,0,1,2,0,0,118.1552
A,S,1,3R,0,0,0,0,0,119.3665
A,J,1,3R,0,0,0,0,0,127.4414
A,S,6,3R,2,0,4,0,0,7.810651
A,T,6,3R,4,0,1,0,0,15.07761
A,S,6,3R,2,0,1,0,0,22.34478
A,I,6,3R,0,4,1,0,0,30.01591
A,O,6,3R,1,0,1,0,0,38.09079
A,J,6,3R,0,2,1,0,0,46.16539
A,S,6,3R,3,2,1,0,0,53.02908
A,T,6,3R,4,0,1,0,0,59.0978
A,O,6,3R,1,2,0,0,0,67.17327
A,J,6,3R,0,3,7,0,0,74.44091
A,O,6,3R,0,0,0,1,1,83.32318
A,J,6,3R,0,2,3,0,1,90.99367
A,J,6,3R,1,3,2,1,2,99.87593
A,I,6,3R,0,4,1,0,2,106.7393
A,L,6,3R,0,4,3,0,2,112.7956
A,Z,6,3R,0,3,1,0,2,118.8521
A,I,6,3R,0,0,3,0,2,125.7152
A,L,6,3R,0,1,2,0,2,131.3675
A,T,6,3R,0,5,3,0,2,136.2126
A,S,6,3R,3,0,1,0,2,142.6722
A,I,6,3R,4,1,1,0,2,149.132
A,S,6,3R,3,0,1,0,2,154.7843
A,O,6,3R,3,0,0,1,3,161.2442
A,S,6,3R,0,3,2,0,3,167.3004
A,Z,6,3R,3,2,1,0,3,172.9524
A,I,6,3R,2,0,1,0,3,178.2011
A,L,6,3R,2,0,5,0,3,182.6427
A,J,6,3R,1,1,3,0,3,187.4874
A,T,6,3R,3,2,1,0,3,191.1207
A,J,6,3R,0,3,2,0,3,195.5619
A,T,6,3R,3,0,1,0,3,197.9839
A,L,6,3R,1,2,2,0,3,200.4068
A,J,6,3R,0,3,2,0,3,204.0406
A,I,6,3R,3,0,3,0,3,206.4628
A,O,6,3R,1,0,0,0,3,208.4821
A,O,6,3R,0,1,0,0,3,210.5004
A,L,6,3R,0,1,0,0,3,211.7114
A,I,6,3R,0,1,0,0,3,212.9233
A,J,6,3R,0,0,0,0,3,220.9974
A,S,8,3R,3,3,2,0,0,8.214029
A,T,8,3R,4,1,1,0,0,15.88511
A,S,8,3R,3,2,3,0,0,23.15201
A,Z,8,3R,3,3,2,0,0,31.22714
A,T,8,3R,0,4,0,0,0,39.30158
A,O,8,3R,0,0,0,0,0,46.16523
A,J,8,3R,0,3,2,0,0,54.24017
A,S,8,3R,1,0,3,0,0,60.6997
A,Z,8,3R,0,1,1,0,0,67.9668
A,O,8,3R,0,0,0,0,0,74.02293
A,S,8,3R,2,0,1,0,0,79.67528
A,Z,8,3R,0,1,1,0,0,86.13516
A,O,8,3R,0,4,0,0,0,92.99905
A,L,8,3R,0,2,4,0,0,97.84352
A,S,8,3R,0,2,0,0,0,102.6881
A,Z,8,3R,3,0,0,0,0,107.5326
A,L,8,3R,2,0,2,0,0,111.1668
A,I,8,3R,0,2,1,0,0,116.0119
A,T,8,3R,2,0,4,0,0,119.6451
A,Z,8,3R,1,0,0,0,0,123.2792
A,S,8,3R,1,0,0,0,0,126.5087
A,L,8,3R,0,0,3,0,0,128.5276
A,T,8,3R,1,1,0,0,0,129.7387
A,T,8,3R,0,0,0,0,0,137.8135
C,L,7,3R,4,1,1,0,0,7.406838
C,I,7,3R,2,0,0,0,0,15.88517
C,S,7,3R,0,2,1,0,0,23.95973
C,I,7,3R,3,0,0,0,0,32.03444
C,J,7,3R,3,4,3,0,0,39.30159
C,S,7,3R,3,0,1,0,0,46.56949
C,Z,7,3R,4,0,4,0,0,53.02908
C,O,7,3R,1,4,0,0,0,61.10351
C,T,7,3R,1,3,4,0,0,66.75612
C,I,7,3R,0,4,1,0,0,74.42721
C,S,7,3R,0,3,1,2,2,81.69408
C,Z,7,3R,2,1,1,0,2,88.15385
C,I,7,3R,7,2,1,0,2,94.21007
C,Z,7,3R,2,2,1,0,2,99.45863
C,T,7,3R,0,1,3,0,2,103.496
C,S,7,3R,0,1,0,0,2,107.1296
C,Z,7,3R,0,3,0,0,2,112.7819
C,J,7,3R,0,3,0,0,2,117.6266
C,T,7,3R,0,4,0,0,2,121.664
C,I,7,3R,2,0,1,0,2,124.0864
C,Z,7,3R,2,0,0,0,2,126.105
C,O,7,3R,3,3,0,0,2,128.931
C,Z,7,3R,0,1,0,0,2,131.3539
C,T,7,3R,0,1,0,0,2,132.5649
C,L,7,3R,0,0,0,0,2,133.7761
C,J,7,3R,3,0,0,0,2,141.8649
C,L,7,3R,1,3,4,0,2,149.9393
C,O,7,3R,1,4,0,0,2,158.0137
C,I,7,3R,0,4,1,0,2,165.6848
C,T,7,3R,0,5,3,0,2,171.7408
C,I,7,3R,5,0,1,0,2,179.4119
C,Z,7,3R,3,0,2,1,3,189.1019
C,T,7,3R,4,0,1,0,3,195.5616
C,L,7,3R,0,1,4,0,3,203.2329
C,I,7,3R,0,2,1,0,3,210.4995
C,L,7,3R,0,3,3,0,3,217.7668
C,O,7,3R,1,2,0,0,3,224.2268
C,I,7,3R,3,0,1,0,3,231.0903
C,Z,7,3R,0,3,1,0,3,237.1462
C,I,7,3R,2,0,1,0,3,244.0099
C,Z,7,3R,5,2,3,0,3,249.6618
C,L,7,3R,2,0,5,0,3,254.5068
C,J,7,3R,1,0,3,0,3,260.1591
C,T,7,3R,0,5,3,0,3,264.6006
C,Z,7,3R,0,3,1,0,3,268.6376
C,O,7,3R,1,2,0,0,3,274.2899
C,L,7,3R,2,0,3,0,3,277.5196
C,T,7,3R,0,2,4,0,3,282.3647
C,O,7,3R,2,0,0,0,3,286.8058
C,T,7,3R,0,0,5,0,3,290.4392
C,O,7,3R,2,0,0,0,3,294.0735
C,L,7,3R,1,0,1,0,3,296.4953
C,S,7,3R,0,5,0,0,3,299.7254
C,T,7,3R,0,2,3,0,3,303.3588
C,J,7,3R,0,1,0,0,3,306.1849
C,O,7,3R,0,1,0,0,3,308.2041
C,L,7,3R,1,0,0,0,3,309.8189
C,J,7,3R,0,3,3,0,3,312.2411
C,L,7,3R,0,0,0,0,3,313.4525
C,O,7,3R,0,0,0,0,3,321.5273
C,I,3,3R,0,4,1,0,0,7.420679
C,T,3,3R,5,0,8,0,0,15.0915
C,O,3,3R,5,3,0,0,0,23.16628
C,Z,3,3R,4,0,0,0,0,30.4337
C,J,3,3R,0,2,1,0,0,38.50832
C,I,3,3R,2,5,1,0,0,45.37168
C,Z,3,3R,2,0,0,0,0,52.63947
C,J,3,3R,0,2,3,0,0,60.71396
C,T,3,3R,5,1,1,0,0,66.77024
C,J,3,3R,0,1,3,0,0,74.44088
C,S,3,3R,3,3,1,1,1,82.9194
C,I,3,3R,0,2,1,0,1,90.18682
C,J,3,3R,2,0,3,1,2,98.66512
C,Z,3,3R,4,0,1,0,2,105.1249
C,I,3,3R,0,4,1,0,2,111.9885
C,L,3,3R,3,0,5,0,2,117.237
C,O,3,3R,0,1,0,0,2,124.5042
C,S,3,3R,0,4,0,0,2,130.9642
C,Z,3,3R,0,0,1,0,2,137.4238
C,J,3,3R,4,0,1,0,2,142.6725
C,L,3,3R,2,0,2,0,2,146.7095
C,O,3,3R,1,0,0,0,2,152.7657
C,S,3,3R,1,2,1,0,2,158.4178
C,Z,3,3R,2,0,1,0,2,163.2628
C,L,3,3R,0,6,3,0,2,168.5115
C,I,3,3R,0,2,1,0,2,173.7601
C,L,3,3R,0,3,2,0,2,177.7975
C,T,3,3R,2,4,0,0,2,181.4308
C,S,3,3R,1,0,1,0,2,185.4682
C,O,3,3R,4,0,0,0,2,189.1022
C,J,3,3R,0,2,1,0,2,192.3317
C,T,3,3R,0,0,1,0,2,195.5618
C,J,3,3R,2,0,0,0,2,197.9849
C,T,3,3R,1,3,0,0,2,201.2139
C,J,3,3R,2,0,2,0,2,203.6365
C,L,3,3R,0,0,0,0,2,204.848
C,T,3,3R,0,0,0,0,2,212.9221
C,J,4,3R,1,4,1,0,0,7.824066
C,S,4,3R,0,4,0,0,0,15.89858
C,I,4,3R,4,0,0,0,0,24.37681
C,T,4,3R,3,0,0,0,0,32.04779
C,O,4,3R,0,0,0,0,0,40.12279
C,I,4,3R,0,1,1,1,1,49.00514
C,S,4,3R,1,0,1,0,1,57.07937
C,I,4,3R,5,0,1,1,2,65.9621
C,J,4,3R,0,2,5,0,2,74.03683
C,Z,4,3R,4,0,1,0,2,81.70768
C,T,4,3R,5,2,1,0,2,87.76377
C,L,4,3R,1,6,6,0,2,94.6271
C,I,4,3R,1,0,0,0,2,101.8944
C,S,4,3R,1,0,1,1,3,109.9832
C,L,4,3R,3,0,1,0,3,115.6358
C,Z,4,3R,1,1,3,0,3,123.7103
C,O,4,3R,5,2,0,0,3,129.3627
C,Z,4,3R,1,0,1,0,3,136.6294
C,T,4,3R,0,4,4,0,3,143.4934
C,L,4,3R,3,0,1,0,3,147.9343
C,O,4,3R,0,2,0,0,3,154.3946
C,Z,4,3R,1,0,1,0,3,160.8542
C,L,4,3R,2,0,3,0,3,164.8912
C,O,4,3R,3,2,0,0,3,170.5437
C,J,4,3R,1,3,0,0,3,176.1958
C,L,4,3R,1,0,2,0,3,179.0221
C,I,4,3R,0,4,3,0,3,185.0778
C,J,4,3R,1,3,2,1,4,192.3454
C,Z,4,3R,2,2,1,0,4,197.5939
C,S,4,3R,2,3,0,0,4,202.0351
C,J,4,3R,1,4,1,0,4,206.8805
C,T,4,3R,0,3,0,0,4,210.9173
C,Z,4,3R,0,0,1,0,4,214.9545
C,J,4,3R,0,3,1,0,4,218.5882
C,T,4,3R,3,0,0,0,4,221.4143
C,S,4,3R,1,1,1,0,4,224.6443
C,I,4,3R,0,1,0,0,4,227.8743
C,J,4,3R,0,2,1,1,5,232.3155
C,S,4,3R,0,1,1,0,5,235.5448
C,J,4,3R,0,1,1,0,5,238.3712
C,O,4,3R,3,0,0,0,5,240.39
C,L,4,3R,0,0,1,0,5,242.0051
C,Z,4,3R,1,1,1,0,5,244.0235
C,S,4,3R,0,1,0,0,5,245.2353
C,I,4,3R,0,0,0,0,5,253.713
C,I,2,3R,0,2,0,0,0,8.228097
C,S,2,3R,0,2,2,0,0,16.70651
C,T,2,3R,7,4,0,0,0,24.78093
C,J,2,3R,0,3,5,0,0,32.4521
C,L,2,3R,0,0,1,0,0,39.7194
C,O,2,3R,0,3,0,0,0,46.98659
C,T,2,3R,5,1,1,0,0,54.25368
C,Z,2,3R,3,3,2,0,0,61.92501
C,L,2,3R,0,3,3,0,0,68.38479
C,J,2,3R,1,0,6,0,0,74.03768
C,L,2,3R,3,0,1,0,0,80.09292
C,T,2,3R,0,4,0,0,0,86.55271
C,S,2,3R,3,0,1,0,0,92.20535
C,O,2,3R,1,3,0,0,0,97.85755
C,T,2,3R,0,5,3,0,0,103.509
C,L,2,3R,0,2,3,0,0,107.9503
C,Z,2,3R,0,3,1,0,0,113.1995
C,I,2,3R,3,0,1,0,0,120.4669
C,O,2,3R,2,3,0,0,0,124.1004
C,I,2,3R,5,2,1,0,0,129.7526
C,O,2,3R,2,4,0,1,1,135.8083
C,L,2,3R,1,0,1,0,1,140.2497
C,Z,2,3R,3,1,0,0,1,144.2872
C,L,2,3R,2,0,1,0,1,147.1135
C,J,2,3R,1,5,7,0,1,151.5546
C,I,2,3R,0,4,3,0,1,155.1876
C,L,2,3R,0,4,2,0,1,158.0141
C,O,2,3R,0,0,1,0,1,161.2442
C,L,2,3R,0,4,0,0,1,163.6667
C,O,2,3R,2,0,0,0,1,166.4926
C,I,2,3R,4,0,2,0,1,170.934
C,Z,2,3R,1,0,0,0,1,172.9526
C,J,2,3R,0,1,0,0,1,174.5676
C,Z,2,3R,1,0,0,0,1,175.7788
C,O,2,3R,0,0,0,0,1,183.8534
C,T,5,3R,1,5,0,0,0,7.824412
C,Z,5,3R,0,1,1,0,0,15.89912
C,J,5,3R,4,0,0,0,0,23.97349
C,L,5,3R,2,2,5,0,0,31.64477
C,I,5,3R,0,0,1,0,0,39.3159
C,O,5,3R,3,0,0,1,1,48.60181
C,I,5,3R,2,1,1,0,1,56.27257
C,T,5,3R,0,5,3,0,1,63.94392
C,L,5,3R,0,3,3,1,2,72.82585
C,S,5,3R,6,4,3,0,2,80.49721
C,T,5,3R,1,2,4,0,2,87.3606
C,L,5,3R,1,0,1,0,2,94.64184
C,S,5,3R,3,0,1,0,2,101.5052
C,J,5,3R,0,3,3,0,2,109.1763
C,L,5,3R,1,1,0,0,2,115.6358
C,S,5,3R,0,5,1,0,2,122.4996
C,T,5,3R,2,0,0,0,2,128.5555
C,S,5,3R,0,5,1,0,2,134.6116
C,I,5,3R,0,4,1,0,2,139.4567
C,O,5,3R,0,2,0,0,2,145.9163
C,Z,5,3R,2,3,1,1,3,153.1834
C,I,5,3R,0,0,1,0,3,159.2398
C,L,5,3R,3,0,1,1,4,166.5073
C,S,5,3R,1,0,1,0,4,172.9658
C,J,5,3R,1,0,4,0,4,178.2153
C,S,5,3R,0,4,0,0,4,183.4638
C,Z,5,3R,4,0,0,0,4,188.7124
C,J,5,3R,0,0,0,0,4,193.5576
C,L,5,3R,1,6,0,0,4,197.9986
C,S,5,3R,2,0,1,0,4,202.8437
C,Z,5,3R,4,2,1,1,5,208.8996
C,L,5,3R,0,2,1,0,5,213.3405
C,O,5,3R,1,3,0,0,5,217.7814
C,T,5,3R,2,0,0,0,5,221.8188
C,L,5,3R,0,4,1,0,5,225.0486
C,I,5,3R,4,0,1,0,5,228.2786
C,T,5,3R,1,1,0,0,5,231.912
C,O,5,3R,2,0,0,0,5,235.1418
C,S,5,3R,0,4,0,0,5,237.9682
C,L,5,3R,1,2,0,0,5,240.3907
C,O,5,3R,3,0,0,0,5,242.4095
C,Z,5,3R,0,2,0,0,5,244.0242
C,T,5,3R,1,1,0,0,5,246.0434
C,I,5,3R,1,0,0,0,5,247.2541
C,Z,5,3R,0,0,0,0,5,255.3288

